code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sz.300317,2019-08-30,2019-06-30,1.411784,1.223920,0.075066,-0.272521,0.477567,1.914123
sz.300318,2019-08-27,2019-06-30,0.762085,0.177050,0.030021,0.185072,0.602560,2.516100
sz.300319,2019-08-30,2019-06-30,1.835957,1.062255,0.337193,-0.069721,0.345030,1.526786
sz.300320,2019-08-24,2019-06-30,1.884505,1.549204,0.214871,-0.081287,0.399769,1.666024
sz.300321,2019-08-22,2019-06-30,4.563916,3.686042,1.659955,-0.324309,0.135683,1.156983
sz.300322,2019-07-31,2019-06-30,1.132603,0.935257,0.299978,0.020676,0.620172,2.632774
sz.300323,2019-08-26,2019-06-30,1.129184,0.802265,0.289030,0.094915,0.576847,2.363210
sz.300324,2019-08-30,2019-06-30,2.026167,1.617745,0.901920,0.114790,0.326372,1.484498
sz.300325,2019-08-27,2019-06-30,1.213253,1.060745,0.249453,-0.165823,0.596019,2.475367
sz.300326,2019-08-30,2019-06-30,3.197865,2.879024,1.146602,0.467556,0.262811,1.356504
sz.300327,2019-08-20,2019-06-30,4.618877,3.941838,0.410830,0.090615,0.210336,1.266361
sz.300328,2019-08-28,2019-06-30,2.524622,1.981546,0.740702,0.035471,0.271007,1.371754
sz.300329,2019-08-30,2019-06-30,2.612784,1.441699,0.657666,0.270618,0.195495,1.243001
sz.300330,2019-08-28,2019-06-30,2.520577,2.023796,0.202861,0.414041,0.324525,1.480439
sz.300331,2019-08-28,2019-06-30,1.884327,1.335732,0.265290,-0.047521,0.280419,1.389699
sz.300332,2019-08-30,2019-06-30,0.598159,0.422203,0.091408,0.075694,0.563795,2.292499
sz.300333,2019-08-23,2019-06-30,20.941150,18.185127,14.444557,0.104312,0.029244,1.030125
sz.300334,2019-08-23,2019-06-30,1.686574,0.944568,0.287310,-0.039189,0.383823,1.622910
sz.300335,2019-08-30,2019-06-30,1.415509,1.229971,0.421091,-0.071801,0.488837,1.956323
sz.300336,2019-08-27,2019-06-30,3.987423,2.958104,1.123635,-0.040037,0.369984,1.587260
sz.300337,2019-08-16,2019-06-30,0.974870,0.499063,0.028826,0.208957,0.506502,2.026350
sz.300338,2019-08-20,2019-06-30,1.304646,1.252213,0.404070,0.241965,0.279665,1.388242
sz.300339,2019-08-23,2019-06-30,2.021379,2.021379,0.503363,0.073001,0.288098,1.404687
sz.300340,2019-08-30,2019-06-30,1.181817,0.706907,0.132115,-0.002261,0.599690,2.498063
sz.300341,2019-08-27,2019-06-30,4.266130,3.120067,1.735110,-0.157884,0.353504,1.546799
sz.300342,2019-08-12,2019-06-30,2.043473,1.598264,0.533744,0.443977,0.309198,1.447594
sz.300343,2019-08-28,2019-06-30,1.186799,1.085893,0.087974,0.572977,0.486536,1.947555
sz.300344,2019-08-30,2019-06-30,0.989578,0.709277,0.045894,-0.195601,0.422115,1.730447
sz.300345,2019-08-23,2019-06-30,2.587636,2.109738,0.766630,-0.145178,0.268489,1.367034
sz.300346,2019-08-16,2019-06-30,13.367807,11.987869,3.037205,1.651280,0.200286,1.250447
sz.300347,2019-08-23,2019-06-30,2.251042,2.250640,1.445381,0.794521,0.258396,1.348428
sz.300348,2019-08-06,2019-06-30,2.236543,2.233491,1.011890,0.677525,0.415504,1.710876
sz.300349,2019-08-21,2019-06-30,3.101512,2.836836,0.662058,0.092163,0.224750,1.289906
sz.300350,2019-08-30,2019-06-30,1.581087,1.208356,0.123558,-0.107271,0.432600,1.762425
sz.300351,2019-08-23,2019-06-30,4.523099,3.569508,0.692310,-0.012098,0.146078,1.171067
sz.300352,2019-08-28,2019-06-30,5.207825,4.911574,0.711166,0.277102,0.141011,1.164160
sz.300353,2019-08-24,2019-06-30,2.606840,2.378387,0.482783,0.335796,0.294097,1.416625
sz.300354,2019-08-13,2019-06-30,13.026617,8.877032,1.785091,-0.202065,0.073784,1.079661
sz.300355,2019-08-30,2019-06-30,0.803695,0.709526,0.097132,0.280409,0.686665,3.191468
sz.300356,2019-08-30,2019-06-30,1.809793,1.478465,0.186076,0.092741,0.392473,1.646018
sz.300357,2019-08-15,2019-06-30,20.357752,19.717264,14.766139,0.000740,0.040793,1.042528
sz.300358,2019-08-28,2019-06-30,1.729842,1.039077,0.173604,-0.066004,0.392054,1.644883
sz.300359,2019-08-29,2019-06-30,1.758159,1.689899,0.529378,0.063585,0.280457,1.389771
sz.300360,2019-08-30,2019-06-30,6.317089,5.843660,4.168179,-0.228758,0.141774,1.165194
sz.300362,2019-08-30,2019-06-30,0.716200,0.627784,0.010217,0.249085,1.094047,
sz.300363,2019-07-31,2019-06-30,2.134402,1.760501,1.280912,-0.310145,0.287491,1.403491
sz.300364,2019-08-30,2019-06-30,3.783055,3.725615,1.184985,-0.521388,0.166012,1.199058
sz.300365,2019-08-16,2019-06-30,3.304756,3.114849,0.872306,0.339158,0.265765,1.361962
sz.300366,2019-08-28,2019-06-30,1.937061,1.476690,0.328293,0.754571,0.360218,1.563033
sz.300367,2019-08-30,2019-06-30,1.635854,1.578511,0.170026,0.110321,0.452738,1.827277
sz.300368,2019-08-28,2019-06-30,1.436932,1.085984,0.236717,-0.412963,0.386253,1.629336
sz.300369,2019-08-20,2019-06-30,5.354311,5.186838,1.779413,-0.230589,0.145004,1.169596
sz.300370,2019-08-30,2019-06-30,1.071867,0.751009,0.064518,-0.001648,0.738914,3.830159
sz.300371,2019-08-03,2019-06-30,5.625178,4.604049,1.073109,0.859205,0.114312,1.129066
sz.300373,2019-08-23,2019-06-30,2.155122,1.739056,0.497605,-0.209282,0.254284,1.340994
sz.300374,2019-08-28,2019-06-30,1.373489,1.144335,0.138059,0.210431,0.473725,1.900146
sz.300375,2019-08-30,2019-06-30,1.771779,1.331385,0.446549,2.297384,0.301028,1.430672
sz.300376,2019-08-28,2019-06-30,1.111131,1.040560,0.158723,0.233547,0.585590,2.413069
sz.300377,2019-08-15,2019-06-30,4.413907,4.412517,1.249742,0.566212,0.117458,1.133091
sz.300378,2019-07-27,2019-06-30,1.409230,1.397936,0.587862,-0.008866,0.351269,1.541471
sz.300379,2019-08-27,2019-06-30,1.857384,1.775227,0.568578,3.987582,0.244706,1.323987
sz.300380,2019-08-13,2019-06-30,3.421446,2.103297,0.786003,-0.076324,0.238006,1.312347
sz.300381,2019-08-30,2019-06-30,1.854533,0.938776,0.264099,-0.041518,0.451484,1.823100
sz.300382,2019-08-20,2019-06-30,1.661070,0.973519,0.287066,0.515382,0.468888,1.882841
sz.300383,2019-08-16,2019-06-30,1.810046,1.804926,0.269813,0.047267,0.339786,1.514661
sz.300384,2019-08-15,2019-06-30,1.933023,1.762215,1.054048,0.240340,0.380871,1.615171
sz.300385,2019-08-15,2019-06-30,1.306407,0.933305,0.139012,0.706130,0.570543,2.328520
sz.300386,2019-08-06,2019-06-30,16.772525,12.667226,3.432472,-0.550110,0.056922,1.060357
sz.300387,2019-08-28,2019-06-30,2.969634,2.461461,0.555254,-0.555014,0.146984,1.172310
sz.300388,2019-08-23,2019-06-30,1.021607,0.878237,0.495712,0.564593,0.790034,4.762665
sz.300389,2019-08-21,2019-06-30,1.905449,1.319846,0.399754,-0.000361,0.380765,1.614895
sz.300390,2019-07-30,2019-06-30,1.766266,1.301487,0.542608,0.478969,0.215323,1.274410
sz.300391,2019-08-14,2019-06-30,1.665480,1.414792,0.587830,0.129290,0.330712,1.494125
sz.300392,2019-08-30,2019-06-30,1.151430,1.151430,0.203676,-0.247049,0.640105,2.778590
sz.300393,2019-07-19,2019-06-30,1.757361,1.450327,0.723121,0.445107,0.632216,2.718985
sz.300394,2019-08-13,2019-06-30,5.887039,5.447160,0.993145,0.462211,0.128055,1.146861
sz.300395,2019-08-30,2019-06-30,3.377565,2.697899,0.761693,-0.116898,0.181542,1.221810
sz.300396,2019-08-24,2019-06-30,3.024439,2.232920,1.383940,-0.089457,0.179305,1.218480
sz.300397,2019-08-27,2019-06-30,2.508613,1.803591,0.739600,0.552778,0.225068,1.290436
sz.300398,2019-08-16,2019-06-30,1.277063,0.962893,0.348120,0.353155,0.372592,1.593859
sz.300399,2019-08-30,2019-06-30,16.802706,16.762327,2.198096,-0.075607,0.166881,1.200308
sz.300400,2019-08-17,2019-06-30,1.640839,0.974575,0.287209,0.132904,0.411970,1.700593
sz.300401,2019-08-10,2019-06-30,6.799669,5.029689,2.403320,0.852238,0.087369,1.095733
sz.300402,2019-08-28,2019-06-30,1.077182,0.650136,0.204998,0.352937,0.665635,2.990743
sz.300403,2019-08-20,2019-06-30,2.901774,2.306463,1.314591,0.368311,0.179318,1.218499
sz.300404,2019-08-28,2019-06-30,1.708059,1.135334,0.421773,0.035780,0.301698,1.432045
sz.300405,2019-08-27,2019-06-30,1.414968,1.153429,0.308460,0.009955,0.502827,2.011373
sz.300406,2019-08-30,2019-06-30,14.643074,12.990125,5.841081,-0.490206,0.048031,1.050455
sz.300407,2019-08-27,2019-06-30,2.314720,1.418698,0.630175,0.262354,0.517175,2.071146
sz.300408,2019-08-30,2019-06-30,7.488578,6.493911,1.923032,-0.151761,0.149678,1.176025
sz.300409,2019-08-24,2019-06-30,1.418715,0.924640,0.331043,-0.169117,0.510764,2.044004
sz.300410,2019-08-22,2019-06-30,1.648830,1.254729,0.306299,0.138929,0.401566,1.671029
sz.300411,2019-08-30,2019-06-30,6.054826,5.133141,1.129570,-0.079526,0.163808,1.195897
sz.300412,2019-08-24,2019-06-30,1.703557,0.959183,0.178655,0.365071,0.446374,1.806274
sz.300413,2019-08-30,2019-06-30,1.526313,1.197343,0.598563,0.418942,0.473676,1.899969
sz.300414,2019-07-31,2019-06-30,7.259556,6.429135,1.511388,-0.000485,0.131278,1.151117
sz.300415,2019-08-30,2019-06-30,1.359741,0.754651,0.202884,-0.017610,0.557961,2.262244
sz.300416,2019-07-31,2019-06-30,1.648742,1.255998,0.358770,0.341104,0.436876,1.775806
sz.300417,2019-08-07,2019-06-30,2.118097,1.565085,0.718379,3.537314,0.329462,1.491341
sz.300418,2019-08-20,2019-06-30,0.955942,0.955942,0.454589,0.528443,0.605095,2.532254
sz.300419,2019-08-10,2019-06-30,2.582518,1.953931,1.079120,0.567273,0.301205,1.431035
sz.300420,2019-08-06,2019-06-30,1.793401,1.329268,0.174733,0.411636,0.325517,1.482617
sz.300421,2019-08-20,2019-06-30,3.178589,2.229724,0.372124,-0.240600,0.174540,1.211446
sz.300422,2019-08-30,2019-06-30,0.908651,0.852658,0.227178,0.624175,0.764843,4.252473
sz.300423,2019-08-09,2019-06-30,1.507057,1.114238,0.127485,0.836869,0.573697,2.345750
sz.300424,2019-08-23,2019-06-30,1.630158,1.048881,0.282178,0.359770,0.566477,2.306683
sz.300425,2019-08-30,2019-06-30,1.440034,1.027034,0.210567,0.222930,0.430835,1.756958
sz.300426,2019-08-30,2019-06-30,1.157620,0.577112,0.042908,0.109156,0.933176,14.964595
sz.300427,2019-08-28,2019-06-30,1.024542,0.892949,0.178687,0.997229,0.483654,1.936685
sz.300428,2019-08-27,2019-06-30,1.559241,1.151223,0.311290,11.337216,0.473748,1.900229
sz.300429,2019-08-30,2019-06-30,3.386944,2.427770,0.566011,0.072907,0.156404,1.185402
sz.300430,2019-08-27,2019-06-30,2.254426,1.564408,0.287082,0.524649,0.254913,1.342125
sz.300431,2019-08-30,2019-06-30,0.233397,0.228302,0.003696,-0.044160,2.281525,
sz.300432,2019-08-30,2019-06-30,2.037990,1.709234,0.284226,-0.299426,0.397377,1.659412
sz.300433,2019-08-30,2019-06-30,0.747948,0.588298,0.264145,0.289522,0.632991,2.724729
sz.300434,2019-08-28,2019-06-30,3.264550,2.625623,1.541494,-0.180844,0.109851,1.123408
sz.300435,2019-08-24,2019-06-30,1.813255,1.405467,0.458421,0.082820,0.437958,1.779227
sz.300436,2019-08-26,2019-06-30,1.073260,0.907677,0.535954,0.020803,0.359186,1.560516
sz.300437,2019-08-29,2019-06-30,1.308097,1.010808,0.360424,0.521893,0.606635,2.542168
sz.300438,2019-08-30,2019-06-30,1.211663,0.831326,0.084121,0.506468,0.534650,2.148921
sz.300439,2019-08-17,2019-06-30,1.091437,0.901133,0.185548,0.068772,0.543746,2.191764
sz.300440,2019-08-27,2019-06-30,2.610656,1.968558,0.185450,0.390540,0.332446,1.498007
sz.300441,2019-08-30,2019-06-30,1.135303,0.683713,0.198373,0.119018,0.390263,1.640051
sz.300442,2019-08-29,2019-06-30,1.381674,0.590611,0.057753,0.168202,0.524728,2.104060
sz.300443,2019-07-31,2019-06-30,5.105232,3.945740,2.062586,0.987606,0.124704,1.142471
sz.300444,2019-08-30,2019-06-30,1.331087,1.045877,0.188217,-0.064871,0.536338,2.156745
sz.300445,2019-08-20,2019-06-30,12.376843,10.818454,4.712752,-0.482307,0.062060,1.066166
sz.300446,2019-08-03,2019-06-30,8.933443,8.058904,0.194589,0.617689,0.104383,1.116549
sz.300447,2019-08-23,2019-06-30,3.459455,2.620826,0.473887,0.361120,0.252506,1.337803
sz.300448,2019-08-13,2019-06-30,5.149289,4.299071,2.203870,0.024905,0.147301,1.172747
sz.300449,2019-08-09,2019-06-30,1.839590,1.555721,0.089997,-0.114150,0.342278,1.520400
sz.300450,2019-08-13,2019-06-30,1.483084,0.920561,0.321219,0.326707,0.582355,2.394375
sz.300451,2019-08-30,2019-06-30,1.926606,1.698704,0.254066,-0.103839,0.199859,1.249780
sz.300452,2019-08-24,2019-06-30,2.980960,2.673179,0.863858,-0.106539,0.193087,1.239291
sz.300453,2019-08-30,2019-06-30,0.979174,0.641896,0.057227,1.886291,0.376737,1.604459
sz.300454,2019-08-23,2019-06-30,1.502351,1.414898,0.350170,0.710097,0.332337,1.497761
sz.300455,2019-07-30,2019-06-30,9.017773,6.965610,2.288859,0.011929,0.113011,1.127410
sz.300456,2019-08-30,2019-06-30,3.240486,2.918086,1.722018,-0.430494,0.192291,1.238070
sz.300457,2019-08-27,2019-06-30,1.659832,1.430361,0.279696,0.072296,0.438597,1.781253
sz.300458,2019-08-23,2019-06-30,7.045662,5.799560,5.536058,0.197379,0.127850,1.146591
sz.300459,2019-08-30,2019-06-30,1.670893,1.665153,0.727522,-0.193956,0.375460,1.601178
sz.300460,2019-08-30,2019-06-30,1.929582,1.254791,0.114279,-0.198278,0.320047,1.470689
sz.300461,2019-08-30,2019-06-30,1.000433,0.667415,0.125819,-0.085847,0.809467,5.248436
sz.300462,2019-08-30,2019-06-30,3.396538,2.622182,0.320323,0.236321,0.272741,1.375027
sz.300463,2019-07-31,2019-06-30,1.987282,1.494962,0.187342,0.440455,0.388273,1.634716
sz.300464,2019-08-28,2019-06-30,0.917531,0.521083,0.103845,1.490692,0.503648,2.014698
sz.300465,2019-08-30,2019-06-30,1.655917,1.349960,0.253290,-0.172623,0.448897,1.814542
sz.300466,2019-08-30,2019-06-30,2.077849,1.604762,0.324375,0.115634,0.270717,1.371209
sz.300467,2019-08-20,2019-06-30,1.937299,1.937199,0.377618,-0.159754,0.164890,1.197448
sz.300468,2019-08-30,2019-06-30,9.573823,9.359337,6.764266,-0.594746,0.062816,1.067027
sz.300469,2019-08-29,2019-06-30,1.451126,0.811654,0.127173,0.044244,0.633645,2.729595
sz.300470,2019-08-23,2019-06-30,4.041561,3.191355,1.133284,1.085508,0.267948,1.366023
sz.300471,2019-08-16,2019-06-30,1.157042,0.681776,0.126639,-0.284765,0.345240,1.527276
sz.300472,2019-08-20,2019-06-30,1.945883,1.507310,0.200906,-0.081109,0.235443,1.307947
sz.300473,2019-08-23,2019-06-30,1.835955,1.161949,0.289655,-0.004524,0.567359,2.311383
sz.300474,2019-08-21,2019-06-30,10.214857,9.437944,6.062385,0.232391,0.094527,1.104395
sz.300475,2019-08-30,2019-06-30,8.731230,8.374726,1.601944,-0.374750,0.111577,1.125590
sz.300476,2019-08-29,2019-06-30,0.955803,0.770135,0.187220,0.489227,0.461494,1.856989
sz.300477,2019-08-29,2019-06-30,1.000151,0.729252,0.102390,0.079351,0.592728,2.455360
sz.300478,2019-08-30,2019-06-30,1.657585,1.358907,0.519249,-0.490415,0.453784,1.830776
sz.300479,2019-08-10,2019-06-30,2.973865,2.198567,0.365467,-0.078041,0.226200,1.292324
sz.300480,2019-08-24,2019-06-30,5.692111,4.638049,2.056980,0.536254,0.138871,1.161267
sz.300481,2019-08-15,2019-06-30,11.228266,10.185397,3.862808,-0.480163,0.072535,1.078208
sz.300482,2019-08-28,2019-06-30,3.720372,3.208767,0.473037,-0.044322,0.177346,1.215577
sz.300483,2019-08-13,2019-06-30,0.411611,0.391154,0.150192,1.263037,0.386479,1.629937
sz.300484,2019-08-27,2019-06-30,2.525762,2.091044,0.441476,0.023928,0.334983,1.503721
sz.300485,2019-08-27,2019-06-30,19.206051,17.144112,6.292256,-0.140645,0.035590,1.036904
sz.300486,2019-08-28,2019-06-30,1.553401,0.960193,0.277232,0.323137,0.394121,1.650495
sz.300487,2019-08-30,2019-06-30,1.534786,1.240054,0.918394,0.497378,0.497169,1.988740
sz.300488,2019-08-28,2019-06-30,3.756851,2.839569,0.847903,-0.004895,0.157908,1.187519
sz.300489,2019-08-29,2019-06-30,1.459924,0.667391,0.065903,-0.046993,0.296038,1.420531
sz.300490,2019-08-27,2019-06-30,1.303049,1.034768,0.214002,0.138588,0.453318,1.829217
sz.300491,2019-08-28,2019-06-30,3.019439,2.522948,0.584713,0.412959,0.197368,1.245901
sz.300492,2019-08-28,2019-06-30,3.699030,3.699030,1.778445,0.335655,0.234869,1.306966
sz.300493,2019-08-30,2019-06-30,2.873292,2.038645,0.598584,-0.617964,0.280055,1.388995
sz.300494,2019-08-28,2019-06-30,8.239415,8.230341,6.791011,0.386640,0.108896,1.122204
sz.300495,2019-08-30,2019-06-30,1.308373,0.968247,0.487375,0.256750,0.552267,2.233472
sz.300496,2019-08-09,2019-06-30,2.002379,1.940566,0.998570,-0.209202,0.290721,1.409883
sz.300497,2019-07-30,2019-06-30,1.805797,1.568467,0.942717,0.280085,0.505825,2.023574
sz.300498,2019-08-21,2019-06-30,1.586221,0.669041,0.104900,0.212297,0.346283,1.529715
sz.300499,2019-07-30,2019-06-30,1.631374,1.325183,0.308691,0.368794,0.490078,1.961085
sz.300500,2019-08-27,2019-06-30,1.869986,1.630367,0.371267,0.155384,0.379175,1.610760
sz.300501,2019-08-28,2019-06-30,1.367008,1.091833,0.306657,2.644471,0.356108,1.553056
sz.300502,2019-08-22,2019-06-30,3.973390,2.786811,0.889488,0.106071,0.181294,1.221439
sz.300503,2019-08-27,2019-06-30,2.340691,1.405517,0.455884,0.345590,0.372270,1.593041
sz.300504,2019-08-26,2019-06-30,3.709466,2.635736,1.055615,-0.444374,0.243062,1.321112
sz.300505,2019-08-30,2019-06-30,2.815166,1.379253,0.608448,-0.229388,0.210950,1.267347
sz.300506,2019-08-30,2019-06-30,1.862321,1.293553,0.370878,0.078020,0.432066,1.760767
sz.300507,2019-08-28,2019-06-30,4.719728,4.097173,0.461556,0.343959,0.176754,1.214704
sz.300508,2019-08-14,2019-06-30,5.969574,5.466498,0.666783,0.683557,0.131900,1.151942
sz.300509,2019-08-30,2019-06-30,1.397843,0.637621,0.313315,0.132740,0.530931,2.131882
sz.300510,2019-08-30,2019-06-30,2.505996,2.201985,0.546745,-0.368709,0.180619,1.220434
sz.300511,2019-08-30,2019-06-30,0.521305,0.269658,0.206725,-0.148414,0.554086,2.242584
sz.300512,2019-08-30,2019-06-30,2.353455,1.226987,0.167658,-0.162959,0.307247,1.443515
sz.300513,2019-08-29,2019-06-30,2.285552,1.800998,0.231255,0.300113,0.262008,1.355028
sz.300514,2019-08-23,2019-06-30,2.166093,1.751722,0.477933,0.737866,0.418849,1.720722
sz.300515,2019-08-27,2019-06-30,5.051788,4.249544,0.367122,0.432923,0.205806,1.259138
sz.300516,2019-08-23,2019-06-30,5.939599,3.829046,0.874492,0.116352,0.126481,1.144795
sz.300517,2019-08-21,2019-06-30,1.574431,0.996159,0.235069,0.288454,0.497294,1.989233
sz.300518,2019-08-30,2019-06-30,1.702272,1.702272,1.013681,0.378491,0.311992,1.453471
sz.300519,2019-08-28,2019-06-30,13.893977,12.829603,9.436515,0.057156,0.071155,1.076606
sz.300520,2019-08-16,2019-06-30,1.474929,1.316149,0.410921,0.379385,0.369214,1.585324
sz.300521,2019-08-27,2019-06-30,5.847231,4.678585,0.637425,0.084756,0.104001,1.116073
sz.300522,2019-08-30,2019-06-30,8.208980,7.115820,3.522223,-0.040120,0.088337,1.096896
sz.300523,2019-08-14,2019-06-30,2.436553,1.784492,0.598872,0.966981,0.372246,1.592981
sz.300525,2019-08-23,2019-06-30,1.744449,1.586066,0.396001,0.493263,0.362609,1.568895
sz.300526,2019-08-16,2019-06-30,0.816325,0.493287,0.186180,0.424382,0.477491,1.913843
sz.300527,2019-08-22,2019-06-30,1.705201,1.428890,0.606774,0.960461,0.463080,1.862475
sz.300528,2019-08-29,2019-06-30,1.670149,1.234079,0.393323,-0.150108,0.439217,1.783220
sz.300529,2019-08-28,2019-06-30,5.147479,4.917238,3.886266,0.201298,0.143500,1.167543
sz.300530,2019-08-23,2019-06-30,18.910545,18.075150,1.969999,-0.255916,0.065305,1.069868
sz.300531,2019-08-15,2019-06-30,2.971989,2.262172,1.299494,-0.189804,0.280665,1.390172
sz.300532,2019-08-27,2019-06-30,1.729622,1.547512,0.351454,0.432210,0.488366,1.954522
sz.300533,2019-08-29,2019-06-30,8.780444,8.780444,2.963168,-0.106915,0.109747,1.123276
sz.300534,2019-07-27,2019-06-30,5.120319,4.552837,0.503179,0.140701,0.074713,1.080746
sz.300535,2019-08-16,2019-06-30,4.527069,3.525784,1.148826,-0.121080,0.114579,1.129406
sz.300536,2019-08-09,2019-06-30,1.868957,0.923059,0.563586,0.276765,0.527572,2.116724
sz.300537,2019-08-28,2019-06-30,1.391182,1.110936,0.183659,0.768559,0.299940,1.428449
sz.300538,2019-08-21,2019-06-30,2.792330,2.485409,0.505471,0.172559,0.331373,1.495603
sz.300539,2019-08-30,2019-06-30,1.098370,0.697082,0.046128,0.037958,0.469894,1.886416
sz.300540,2019-08-15,2019-06-30,1.951036,1.796647,0.389202,0.325631,0.449181,1.815480
sz.300541,2019-08-21,2019-06-30,2.085943,1.417439,0.229394,-0.213077,0.399266,1.664629
sz.300542,2019-08-30,2019-06-30,1.992678,1.866087,0.611900,0.720526,0.415705,1.711466
sz.300543,2019-08-30,2019-06-30,2.256403,1.646875,0.830267,0.005772,0.345660,1.528257
sz.300545,2019-08-15,2019-06-30,1.585726,1.061565,0.508277,-0.014473,0.466986,1.876122
sz.300546,2019-08-22,2019-06-30,3.539946,2.799635,1.422037,0.012074,0.254669,1.341686
sz.300547,2019-08-30,2019-06-30,5.574269,4.037567,1.275837,-0.394327,0.156153,1.185049
sz.300548,2019-08-28,2019-06-30,4.554448,3.685115,1.840272,0.960247,0.153299,1.181054
sz.300549,2019-08-09,2019-06-30,2.513857,2.194812,0.424091,0.020322,0.332783,1.498763
sz.300550,2019-08-30,2019-06-30,2.152488,2.135416,1.008193,0.422698,0.362316,1.568174
sz.300551,2019-08-29,2019-06-30,4.197277,2.892271,1.218118,0.229248,0.259208,1.349906
sz.300552,2019-08-03,2019-06-30,1.960799,1.463242,0.094208,0.678699,0.447620,1.810348
sz.300553,2019-08-16,2019-06-30,6.817536,5.226899,1.570543,0.113428,0.108071,1.121165
sz.300554,2019-08-27,2019-06-30,2.002026,1.679519,0.261959,0.323850,0.295988,1.420431
sz.300555,2019-08-29,2019-06-30,4.309989,3.881181,0.339584,-0.110404,0.190027,1.234610
sz.300556,2019-08-16,2019-06-30,2.237241,2.159569,0.658529,0.347657,0.392456,1.645970
sz.300557,2019-08-24,2019-06-30,2.738575,2.045477,0.948243,1.016325,0.318895,1.468203
sz.300558,2019-08-27,2019-06-30,0.947391,0.775854,0.557128,0.528088,0.398532,1.662599
sz.300559,2019-08-28,2019-06-30,3.930767,3.523283,0.279355,0.556418,0.201868,1.252925
sz.300560,2019-08-27,2019-06-30,2.122016,2.026073,0.252932,3.452950,0.434255,1.767580
sz.300561,2019-08-17,2019-06-30,14.280680,13.141371,0.917519,-0.387078,0.066951,1.071755
sz.300562,2019-08-27,2019-06-30,1.852004,1.529020,0.553293,0.076985,0.348535,1.535001
sz.300563,2019-08-06,2019-06-30,2.759276,1.987764,0.330337,0.054864,0.219878,1.281850
sz.300564,2019-08-22,2019-06-30,1.461831,1.461831,0.392989,,0.503800,2.015318
sz.300565,2019-08-20,2019-06-30,3.001645,2.554354,1.016093,-0.252482,0.231573,1.301359
sz.300566,2019-08-29,2019-06-30,0.940382,0.744575,0.156299,0.111549,0.667878,3.010942
sz.300567,2019-08-29,2019-06-30,1.675907,1.355313,0.528975,0.684010,0.566644,2.307570
sz.300568,2019-08-08,2019-06-30,1.187150,1.065985,0.365296,1.010522,0.616148,2.605172
sz.300569,2019-08-23,2019-06-30,1.298397,0.870858,0.303730,1.090229,0.612753,2.582328
sz.300570,2019-08-08,2019-06-30,6.321947,5.393115,3.777208,-0.192747,0.138429,1.160670
sz.300571,2019-08-30,2019-06-30,1.468881,1.280874,0.313094,2.587541,0.613931,2.590210
sz.300572,2019-07-25,2019-06-30,1.925958,1.521707,0.558172,0.458890,0.451978,1.824743
sz.300573,2019-08-28,2019-06-30,1.324768,1.013524,0.341570,0.727210,0.312809,1.455200
sz.300575,2019-08-20,2019-06-30,1.569787,1.211787,0.671817,-0.058121,0.422594,1.731884
sz.300576,2019-08-30,2019-06-30,3.647643,2.987579,0.355443,-0.047789,0.177722,1.216134
sz.300577,2019-08-29,2019-06-30,1.415734,0.873885,0.320173,0.408804,0.521839,2.091347
sz.300578,2019-08-30,2019-06-30,1.225523,1.107246,0.509804,8.135042,0.368799,1.584282
sz.300579,2019-08-28,2019-06-30,2.044076,1.671297,0.413692,0.399878,0.451662,1.823693
sz.300580,2019-08-20,2019-06-30,2.787192,1.976684,0.068234,0.141236,0.177637,1.216007
sz.300581,2019-08-22,2019-06-30,5.441581,3.791158,1.518062,-0.087916,0.161899,1.193173
sz.300582,2019-08-30,2019-06-30,1.103486,0.862602,0.422305,0.189298,0.404924,1.680456
sz.300583,2019-08-27,2019-06-30,1.942590,1.159194,0.129210,0.739342,0.319317,1.469113
sz.300584,2019-08-03,2019-06-30,1.553772,1.143088,0.502003,0.030940,0.242351,1.319872
sz.300585,2019-08-27,2019-06-30,1.496239,1.135773,0.268888,0.495686,0.375992,1.602544
sz.300586,2019-08-30,2019-06-30,1.198757,0.839543,0.368497,1.634253,0.487332,1.950581
sz.300587,2019-08-23,2019-06-30,1.522610,1.285886,0.252725,5.179588,0.481283,1.927832
sz.300588,2019-08-10,2019-06-30,1.319672,1.175357,0.214423,-0.216853,0.583989,2.403782
sz.300589,2019-08-14,2019-06-30,1.029607,0.543358,0.289196,0.329027,0.653756,2.888138
sz.300590,2019-08-15,2019-06-30,4.750657,3.900776,0.954612,0.745404,0.150789,1.177564
sz.300591,2019-08-30,2019-06-30,1.554568,1.173177,0.176411,0.308039,0.550856,2.226459
sz.300592,2019-08-15,2019-06-30,1.618161,0.815769,0.199556,0.173698,0.525777,2.108713
sz.300593,2019-08-17,2019-06-30,2.441604,1.604341,0.371252,0.804940,0.438399,1.780623
sz.300594,2019-08-26,2019-06-30,3.235118,3.058211,1.475968,0.261254,0.291493,1.411418
sz.300595,2019-08-28,2019-06-30,7.322395,6.950604,1.839451,0.081525,0.113623,1.128189
sz.300596,2019-08-26,2019-06-30,1.421562,0.814539,0.371967,0.613016,0.486445,1.947212
sz.300597,2019-08-28,2019-06-30,3.762233,2.704553,1.198610,0.023768,0.237778,1.311954
sz.300598,2019-08-30,2019-06-30,3.602218,3.552299,0.912501,0.336011,0.240069,1.315908
