code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sh.601618,2019-10-31,2019-09-30,1.147241,0.960736,0.121828,-0.012942,0.751082,4.017380
sh.601619,2019-10-30,2019-09-30,1.594126,1.593966,0.060872,-0.032998,0.685076,3.175365
sh.601628,2019-10-30,2019-09-30,,,,0.155900,0.890789,9.156610
sh.601633,2019-10-26,2019-09-30,1.433983,1.262710,0.251000,-0.169070,0.463978,1.865595
sh.601636,2019-10-18,2019-09-30,0.717279,0.405317,0.077940,-0.014389,0.406176,1.683999
sh.601658,2019-11-07,2019-09-30,,,,0.080848,0.949400,19.762750
sh.601666,2019-10-26,2019-09-30,0.814937,0.743899,0.477549,0.148677,0.699635,3.329282
sh.601668,2019-10-26,2019-09-30,1.286133,0.761284,0.209747,0.033142,0.760226,4.170589
sh.601669,2019-10-30,2019-09-30,1.048188,0.606354,0.237360,0.192549,0.804037,5.103011
sh.601677,2019-10-22,2019-09-30,3.343170,2.443591,0.160594,0.064065,0.348597,1.535148
sh.601678,2019-10-28,2019-09-30,0.741700,0.644594,0.237518,-0.100845,0.403829,1.677372
sh.601688,2019-10-30,2019-09-30,,,,0.416241,0.758936,4.148283
sh.601689,2019-10-25,2019-09-30,1.660461,1.286117,0.191180,0.019074,0.320757,1.472226
sh.601696,2020-01-31,2019-09-30,,,,,0.737094,3.803637
sh.601698,2019-10-30,2019-09-30,1.576932,1.570998,1.313031,,0.207193,1.261341
sh.601699,2019-10-30,2019-09-30,0.930824,0.893551,0.526741,0.028431,0.630849,2.708917
sh.601700,2019-10-29,2019-09-30,1.636946,1.150847,0.441206,0.531826,0.453302,1.829162
sh.601717,2019-10-31,2019-09-30,1.603656,1.280553,0.311385,0.050237,0.546341,2.204299
sh.601718,2019-10-30,2019-09-30,2.528780,1.682994,0.705450,0.059042,0.431028,1.757556
sh.601727,2019-10-30,2019-09-30,1.249827,1.035064,0.152347,0.275622,0.663476,2.971553
sh.601766,2019-10-31,2019-09-30,1.196316,0.875264,0.181531,0.016510,0.622939,2.652093
sh.601777,2019-10-26,2019-09-30,0.511481,0.429780,0.152342,-0.223569,0.783973,4.629057
sh.601788,2019-10-29,2019-09-30,,,,-0.020696,0.752929,4.047418
sh.601789,2019-10-29,2019-09-30,1.063875,0.686591,0.156224,0.029798,0.794950,4.876848
sh.601798,2019-10-30,2019-09-30,1.514077,1.088255,0.267263,0.028601,0.456927,1.841374
sh.601799,2019-10-26,2019-09-30,1.998134,1.557027,0.235430,0.152640,0.407697,1.688324
sh.601800,2019-10-31,2019-09-30,1.034676,0.919277,0.233175,0.139617,0.749609,3.993749
sh.601801,2019-10-30,2019-09-30,2.976780,2.609110,1.751468,0.050383,0.264822,1.360215
sh.601808,2019-10-31,2019-09-30,1.138141,1.049485,0.273032,0.032707,0.527532,2.116543
sh.601811,2019-10-30,2019-09-30,1.547527,1.125547,0.775579,0.157092,0.414680,1.708466
sh.601816,2019-10-25,2019-09-30,1.873843,1.873843,1.604499,,0.146172,1.171196
sh.601818,2019-10-31,2019-09-30,,,,0.074878,0.919479,12.419172
sh.601828,2019-10-30,2019-09-30,0.636127,0.623284,0.336053,0.173261,0.606733,2.542803
sh.601838,2019-10-31,2019-09-30,,,,0.121257,0.937336,15.958016
sh.601857,2019-10-31,2019-09-30,0.803066,0.544049,0.227743,0.187216,0.469534,1.885136
sh.601858,2019-10-30,2019-09-30,3.510846,2.975235,2.510510,0.198053,0.282640,1.394000
sh.601860,2019-10-23,2019-09-30,,,,0.038939,0.933119,14.951931
sh.601865,2019-10-25,2019-09-30,1.033652,0.908860,0.138283,0.254331,0.489333,1.958225
sh.601866,2019-10-31,2019-09-30,0.591759,0.572691,0.268594,0.035242,0.837247,6.144283
sh.601869,2019-10-31,2019-09-30,1.815616,1.435381,0.464037,0.089293,0.357378,1.556126
sh.601872,2019-10-30,2019-09-30,0.599797,0.539578,0.238574,0.109676,0.600349,2.502185
sh.601877,2019-10-25,2019-09-30,1.364268,1.152944,0.328571,0.089969,0.554545,2.244896
sh.601878,2019-10-29,2019-09-30,,,,0.358935,0.793943,4.853035
sh.601880,2019-10-30,2019-09-30,2.738173,2.688449,1.111938,-0.031785,0.391109,1.642329
sh.601881,2019-10-29,2019-09-30,,,,0.226995,0.768109,4.312369
sh.601882,2019-10-29,2019-09-30,1.749411,0.976917,0.330629,-0.146496,0.416175,1.712841
sh.601886,2019-10-30,2019-09-30,1.248698,1.105427,0.168873,0.081036,0.661861,2.957367
sh.601888,2019-10-30,2019-09-30,3.232057,2.184265,1.859480,-0.126941,0.236865,1.310385
sh.601890,2019-10-31,2019-09-30,6.152446,4.793222,2.022191,0.162926,0.224540,1.289557
sh.601898,2019-10-29,2019-09-30,0.733311,0.645812,0.361645,0.042865,0.569208,2.321308
sh.601899,2019-10-30,2019-09-30,0.804405,0.408685,0.181518,0.317180,0.593990,2.462995
sh.601900,2019-10-30,2019-09-30,1.185735,0.871140,0.264591,0.045915,0.455740,1.837356
sh.601901,2019-10-30,2019-09-30,,,,-0.120040,0.720264,3.574805
sh.601908,2019-10-29,2019-09-30,0.851050,0.708296,0.128001,0.190131,0.580210,2.382144
sh.601916,2019-10-29,2019-09-30,,,,0.056861,0.933636,15.068404
sh.601918,2019-10-31,2019-09-30,0.301271,0.277482,0.160117,-0.087556,0.733007,3.745423
sh.601919,2019-10-31,2019-09-30,0.958372,0.907898,0.512868,0.155506,0.755837,4.095617
sh.601928,2019-10-30,2019-09-30,1.892598,1.474935,1.086651,0.049093,0.389359,1.637624
sh.601929,2019-10-28,2019-09-30,0.965746,0.666339,0.453563,0.152945,0.494598,1.978622
sh.601933,2019-10-30,2019-09-30,1.025867,0.704248,0.256497,0.329364,0.542047,2.183630
sh.601939,2019-10-31,2019-09-30,,,,0.044339,0.912187,11.387885
sh.601949,2019-10-30,2019-09-30,2.804148,1.916136,1.456231,0.118381,0.425196,1.739725
sh.601952,2019-10-29,2019-09-30,4.113685,2.149241,0.259111,0.420659,0.211897,1.268870
sh.601958,2019-10-25,2019-09-30,4.633480,4.066749,2.616959,-0.372519,0.114155,1.128866
sh.601965,2019-10-29,2019-09-30,2.522089,2.162515,0.898626,0.150887,0.202384,1.253736
sh.601966,2019-10-26,2019-09-30,1.007977,0.723197,0.287138,0.129837,0.577480,2.366751
sh.601968,2019-10-24,2019-09-30,1.186088,0.943099,0.305803,-0.196323,0.458368,1.846273
sh.601969,2019-10-30,2019-09-30,1.103332,0.919220,0.516105,0.208962,0.409866,1.694529
sh.601975,2019-10-23,2019-09-30,1.244852,1.078483,0.606703,-0.171848,0.435878,1.772666
sh.601985,2019-10-30,2019-09-30,1.116134,0.705722,0.375242,0.074992,0.743415,3.897349
sh.601988,2019-10-31,2019-09-30,,,,0.071939,0.912079,11.373884
sh.601989,2019-10-31,2019-09-30,1.862457,1.395555,0.953873,-0.251397,0.519954,2.083134
sh.601990,2019-10-30,2019-09-30,,,,0.835663,0.678324,3.108718
sh.601991,2019-10-31,2019-09-30,0.452927,0.401076,0.146584,-0.073416,0.714605,3.503915
sh.601992,2019-10-30,2019-09-30,1.427467,0.442892,0.133966,0.063784,0.703361,3.371105
sh.601996,2019-10-29,2019-09-30,3.969046,3.049688,2.179949,0.053746,0.279045,1.387049
sh.601997,2019-10-29,2019-09-30,,,,0.109866,0.929493,14.183054
sh.601998,2019-10-18,2019-09-30,,,,0.101012,0.924789,13.295974
sh.601999,2019-10-26,2019-09-30,1.565414,1.061341,0.291736,0.036411,0.406873,1.685980
sh.603000,2019-10-31,2019-09-30,3.100075,3.073767,0.572840,0.457365,0.243352,1.321619
sh.603001,2019-10-31,2019-09-30,4.337473,3.121075,0.649476,0.060591,0.154825,1.183187
sh.603002,2019-10-29,2019-09-30,1.985137,1.839447,0.565535,-0.189500,0.358006,1.557647
sh.603003,2019-10-30,2019-09-30,2.040586,1.855557,0.468544,0.230261,0.360548,1.563838
sh.603005,2019-10-29,2019-09-30,7.969551,7.349661,6.557354,0.120894,0.133881,1.154576
sh.603006,2019-10-30,2019-09-30,1.963358,1.365847,0.137506,0.063320,0.345294,1.527402
sh.603007,2019-10-31,2019-09-30,0.907219,0.483473,0.081176,0.099729,0.659836,2.939757
sh.603008,2019-10-18,2019-09-30,1.077355,0.798932,0.255953,0.018863,0.553158,2.237927
sh.603009,2019-10-19,2019-09-30,0.959549,0.631556,0.110989,0.073390,0.414518,1.707994
sh.603010,2019-10-30,2019-09-30,1.499205,1.063633,0.362024,0.058709,0.420811,1.726553
sh.603011,2019-10-30,2019-09-30,1.987903,1.235888,0.178880,0.242613,0.289725,1.407904
sh.603012,2019-10-29,2019-09-30,1.779033,1.373526,0.278441,0.702788,0.464534,1.867533
sh.603013,2019-10-24,2019-09-30,1.467879,0.906141,0.247535,-0.065706,0.525397,2.107024
sh.603015,2019-10-26,2019-09-30,3.655527,2.645700,1.465768,0.181641,0.259095,1.349701
sh.603016,2019-10-29,2019-09-30,7.202953,6.339897,2.854926,0.154809,0.109285,1.122694
sh.603017,2019-10-29,2019-09-30,1.399359,1.113178,0.136621,0.350737,0.410648,1.696779
sh.603018,2019-10-26,2019-09-30,1.383129,1.235095,0.157888,0.114315,0.613559,2.587716
sh.603019,2019-10-26,2019-09-30,1.706565,1.230508,0.534089,0.437577,0.740290,3.850444
sh.603020,2019-10-31,2019-09-30,7.952607,6.369516,3.235704,0.299018,0.101703,1.113218
sh.603021,2019-10-29,2019-09-30,0.566319,0.313321,0.057660,0.071380,0.547770,2.211263
sh.603022,2019-10-30,2019-09-30,2.303755,1.770486,0.514307,0.063507,0.240490,1.316639
sh.603023,2019-10-29,2019-09-30,20.125817,17.003286,7.948070,-0.347739,0.141599,1.164957
sh.603025,2019-10-21,2019-09-30,9.505428,7.943908,1.023376,-0.057526,0.077512,1.084025
sh.603026,2019-10-18,2019-09-30,1.804002,1.378365,0.310246,-0.301051,0.303879,1.436533
sh.603027,2019-10-26,2019-09-30,3.483277,2.348693,1.595232,-0.191350,0.227062,1.293764
sh.603028,2019-10-30,2019-09-30,2.528319,1.502108,0.699186,-0.356710,0.211356,1.267999
sh.603029,2019-10-30,2019-09-30,2.007257,1.168306,0.234641,0.530064,0.347907,1.533524
sh.603030,2019-10-30,2019-09-30,1.203219,1.106626,0.121115,0.480073,0.768577,4.321093
sh.603031,2019-10-22,2019-09-30,0.519853,0.255622,0.151791,0.344585,0.667102,3.003921
sh.603032,2019-10-31,2019-09-30,12.350399,12.318174,1.813808,1.389061,0.176161,1.213829
sh.603033,2019-10-29,2019-09-30,1.916084,1.542500,0.387042,1.556631,0.323434,1.478052
sh.603035,2019-10-25,2019-09-30,0.599738,0.472573,0.142444,0.964729,0.558046,2.262677
sh.603036,2019-10-29,2019-09-30,12.661910,10.523739,3.332741,0.305723,0.088101,1.096612
sh.603037,2019-10-30,2019-09-30,6.913032,5.626869,2.895987,-0.291878,0.104986,1.117301
sh.603038,2019-10-31,2019-09-30,3.583198,2.981363,0.982981,0.049981,0.177705,1.216109
sh.603039,2019-10-29,2019-09-30,1.412185,1.398982,0.865910,0.183046,0.531622,2.135029
sh.603040,2019-10-25,2019-09-30,8.824887,7.934772,1.368579,0.021125,0.082723,1.090183
sh.603041,2019-10-26,2019-09-30,9.257161,8.767608,1.822940,-0.163347,0.090022,1.098928
sh.603042,2019-10-25,2019-09-30,1.343859,1.107383,0.188117,0.263897,0.620008,2.631636
sh.603043,2019-10-30,2019-09-30,1.996626,1.813395,1.491832,0.103505,0.342110,1.520012
sh.603045,2019-10-31,2019-09-30,1.696442,0.872766,0.073458,0.253866,0.441554,1.790683
sh.603050,2019-10-30,2019-09-30,1.673984,1.232144,0.262264,0.426948,0.531889,2.136244
sh.603053,2019-12-16,2019-09-30,0.772338,0.625906,0.406239,,0.517443,2.072293
sh.603055,2019-10-29,2019-09-30,1.606756,0.889842,0.330067,0.513265,0.400952,1.669314
sh.603056,2019-10-31,2019-09-30,1.146074,1.139944,0.362937,-0.059345,0.537296,2.161207
sh.603058,2019-10-30,2019-09-30,9.464029,8.635876,3.564026,0.161773,0.064695,1.069170
sh.603059,2019-10-28,2019-09-30,3.378737,2.788657,0.480227,-0.074403,0.191196,1.236394
sh.603060,2019-10-31,2019-09-30,4.269315,4.203888,0.771106,0.064272,0.185130,1.227190
sh.603063,2019-10-29,2019-09-30,2.740909,2.163066,0.444439,2.027069,0.346105,1.529297
sh.603066,2019-10-29,2019-09-30,3.154312,2.432587,0.327782,0.307847,0.285335,1.399258
sh.603067,2019-10-25,2019-09-30,7.302574,6.218300,1.660669,0.062686,0.090033,1.098941
sh.603068,2019-10-29,2019-09-30,3.696948,2.922659,0.933124,,0.261511,1.354116
sh.603069,2019-10-29,2019-09-30,0.855865,0.835688,0.514617,0.114930,0.436606,1.774955
sh.603076,2019-10-29,2019-09-30,1.484682,0.753710,0.252042,-0.056161,0.559562,2.270469
sh.603077,2019-10-31,2019-09-30,1.389006,0.949235,0.266041,0.103453,0.203090,1.254847
sh.603078,2019-10-21,2019-09-30,1.818505,1.700605,0.881317,0.993658,0.327503,1.486996
sh.603079,2019-10-26,2019-09-30,2.090176,1.589738,1.207712,1.309552,0.394859,1.652506
sh.603080,2019-10-30,2019-09-30,1.620735,1.274444,0.804233,2.584946,0.297985,1.424471
sh.603081,2019-10-31,2019-09-30,2.170884,1.623559,0.401667,0.408735,0.496813,1.987333
sh.603083,2019-10-28,2019-09-30,1.083653,0.670358,0.160895,0.132012,0.600795,2.504977
sh.603085,2019-10-26,2019-09-30,0.935186,0.577709,0.077752,0.217536,0.603084,2.519422
sh.603086,2019-10-29,2019-09-30,2.690933,1.809613,0.404135,1.108606,0.313918,1.457551
sh.603088,2019-10-24,2019-09-30,2.056806,1.002837,0.594359,-0.099672,0.336600,1.507386
sh.603089,2019-10-25,2019-09-30,1.243762,0.794335,0.269078,0.262387,0.378227,1.608303
sh.603090,2019-10-30,2019-09-30,1.748022,1.529005,0.277972,0.861349,0.339432,1.513848
sh.603093,2019-10-28,2019-09-30,,,,,0.824725,5.705316
sh.603096,2019-10-29,2019-09-30,12.505375,10.678857,2.832263,-0.244824,0.075670,1.081865
sh.603098,2019-10-31,2019-09-30,1.976661,1.156106,0.125724,0.145535,0.452484,1.826431
sh.603099,2019-10-25,2019-09-30,2.424058,2.320874,1.883744,-0.086536,0.202910,1.254564
sh.603100,2019-10-31,2019-09-30,1.491990,1.244976,0.227252,-0.041642,0.541216,2.179676
sh.603101,2019-10-26,2019-09-30,0.394598,0.290778,0.050338,-0.028968,0.631012,2.710113
sh.603103,2019-10-30,2019-09-30,1.899147,1.845134,0.545478,0.038580,0.312551,1.454653
sh.603105,2019-10-26,2019-09-30,1.123701,0.941035,0.231533,0.014288,0.436749,1.775406
sh.603106,2019-10-30,2019-09-30,4.273616,2.997846,0.681857,0.441158,0.312436,1.454409
sh.603108,2019-10-26,2019-09-30,1.182099,0.892882,0.135507,0.158368,0.592595,2.454557
sh.603109,2019-12-10,2019-09-30,2.094256,1.487961,0.712460,,0.481014,1.926834
sh.603110,2019-10-25,2019-09-30,4.513922,4.050609,0.793979,0.289305,0.173105,1.209343
sh.603111,2019-10-31,2019-09-30,1.678236,1.348624,0.268266,0.000598,0.607545,2.548064
sh.603113,2019-10-31,2019-09-30,2.332747,1.937322,0.307313,-0.150540,0.221707,1.284863
sh.603115,2019-10-29,2019-09-30,4.450015,4.056852,1.445043,,0.176051,1.213667
sh.603116,2019-10-26,2019-09-30,3.253836,2.532274,0.625747,0.002193,0.227521,1.294533
sh.603117,2019-10-31,2019-09-30,1.190375,1.146995,0.077070,0.194215,0.581625,2.390202
sh.603118,2019-10-29,2019-09-30,1.521205,1.328300,0.141578,-0.090023,0.439318,1.783542
sh.603121,2019-10-30,2019-09-30,3.174271,2.712697,0.467793,1.564870,0.205101,1.258021
sh.603123,2019-10-29,2019-09-30,1.303402,1.234264,0.907967,0.016946,0.399380,1.664947
sh.603126,2019-10-30,2019-09-30,1.588341,1.128211,0.504541,0.084650,0.478205,1.916460
sh.603127,2019-10-31,2019-09-30,1.541344,1.126467,0.311997,0.232478,0.462923,1.861930
sh.603128,2019-10-25,2019-09-30,2.687074,2.545215,0.797583,-0.062104,0.272484,1.374540
sh.603129,2019-10-25,2019-09-30,1.342127,1.020108,0.529859,0.227100,0.564761,2.297588
sh.603131,2019-10-30,2019-09-30,3.592716,2.620736,1.584726,0.061942,0.198196,1.247188
sh.603133,2019-10-30,2019-09-30,1.293306,1.037375,0.422715,2.483550,0.439518,1.784177
sh.603136,2019-10-31,2019-09-30,1.641021,1.609113,1.456983,-0.007631,0.182707,1.223551
sh.603138,2019-10-23,2019-09-30,3.812927,3.586514,1.255787,0.017025,0.318529,1.467414
sh.603139,2019-10-24,2019-09-30,10.893502,9.624942,2.353919,0.229691,0.081390,1.088602
sh.603156,2019-10-26,2019-09-30,8.816188,8.381394,0.730224,-0.156452,0.103232,1.115116
sh.603157,2019-10-30,2019-09-30,0.715305,0.301815,0.044093,0.722945,0.738095,3.818183
sh.603158,2019-10-29,2019-09-30,1.433216,0.993100,0.338482,0.593855,0.378016,1.607760
sh.603159,2019-10-29,2019-09-30,2.450563,1.584897,0.479393,-0.267239,0.233837,1.305205
sh.603160,2019-10-25,2019-09-30,3.394880,3.193233,0.230159,0.983213,0.249309,1.332105
sh.603161,2019-10-31,2019-09-30,1.039289,0.736898,0.194315,0.123058,0.606530,2.541488
sh.603165,2019-10-31,2019-09-30,8.082898,7.786781,4.721993,0.722259,0.221815,1.285041
sh.603166,2019-10-25,2019-09-30,1.391412,0.893604,0.216455,-0.177872,0.324156,1.479632
sh.603167,2019-10-28,2019-09-30,1.622599,1.524782,0.816878,0.249766,0.328468,1.489132
sh.603168,2019-10-30,2019-09-30,7.871365,6.990308,1.582761,0.091541,0.077778,1.084338
sh.603169,2019-10-29,2019-09-30,0.930906,0.573760,0.155665,0.015213,0.813605,5.364944
sh.603177,2019-10-29,2019-09-30,1.403923,0.869192,0.138431,0.125286,0.611403,2.573361
sh.603178,2019-10-31,2019-09-30,0.618137,0.444998,0.098819,0.098149,0.628329,2.690552
sh.603179,2019-10-26,2019-09-30,1.297733,0.975904,0.242841,0.131737,0.629509,2.699121
sh.603180,2019-10-30,2019-09-30,0.977599,0.729506,0.288227,0.240696,0.479175,1.920032
sh.603181,2019-10-25,2019-09-30,4.765163,4.041340,0.318416,1.505117,0.245233,1.324912
sh.603183,2019-10-23,2019-09-30,2.652894,2.377613,0.375412,0.292872,0.244030,1.322803
sh.603185,2019-10-25,2019-09-30,2.084190,1.710186,0.367796,2.209148,0.340783,1.516951
sh.603186,2019-10-23,2019-09-30,0.944932,0.792871,0.145002,0.258406,0.714526,3.502950
sh.603187,2019-10-29,2019-09-30,2.796820,2.420714,1.164721,0.129808,0.285501,1.399581
sh.603188,2019-10-30,2019-09-30,1.199964,0.796983,0.254567,-0.075160,0.278186,1.385398
sh.603189,2019-10-23,2019-09-30,5.446313,5.237732,0.838026,1.986352,0.145201,1.169865
sh.603192,2019-10-25,2019-09-30,2.808942,2.630660,1.213763,-0.283142,0.297236,1.422952
sh.603195,2020-01-07,2019-09-30,2.611987,2.186217,0.708698,,0.293532,1.415492
sh.603196,2019-10-29,2019-09-30,3.088304,1.777355,0.318914,-0.072615,0.232183,1.302394
sh.603197,2019-10-30,2019-09-30,1.635808,1.146424,0.466775,0.694479,0.642739,2.799073
sh.603198,2019-10-31,2019-09-30,2.806574,1.015496,0.138338,0.052674,0.253146,1.338950
sh.603199,2019-10-15,2019-09-30,2.409910,2.366958,0.613705,0.304742,0.158073,1.187752
sh.603200,2019-10-29,2019-09-30,3.896925,3.602727,1.586170,0.907867,0.212816,1.270350
sh.603203,2019-10-31,2019-09-30,5.727499,5.330972,1.747111,-0.035003,0.163085,1.194865
sh.603208,2019-10-29,2019-09-30,1.580507,1.170573,0.515694,0.521863,0.488285,1.954214
sh.603214,2019-10-22,2019-09-30,2.260904,1.299560,1.046476,0.201246,0.374297,1.598202
sh.603217,2019-10-28,2019-09-30,6.684891,5.907268,1.159597,,0.103345,1.115256
sh.603218,2019-10-29,2019-09-30,2.096252,1.818607,0.383062,0.874016,0.348890,1.535840
sh.603220,2019-10-29,2019-09-30,1.816790,1.601689,0.376059,0.016458,0.487816,1.952422
sh.603222,2019-10-30,2019-09-30,0.996489,0.848084,0.221826,0.095115,0.495737,1.983091
sh.603223,2019-10-31,2019-09-30,1.321689,1.270016,0.398551,-0.096152,0.360536,1.563810
sh.603225,2019-10-31,2019-09-30,0.696951,0.506664,0.218321,0.305237,0.557620,2.260498
sh.603226,2019-10-30,2019-09-30,3.492258,2.854445,1.317978,-0.155740,0.202924,1.254586
sh.603227,2019-10-28,2019-09-30,1.321241,1.197739,0.413437,0.529871,0.532655,2.139746
sh.603228,2019-10-26,2019-09-30,1.948489,1.638703,0.340545,0.041902,0.340568,1.516455
sh.603229,2019-10-30,2019-09-30,2.892185,1.943995,1.447997,0.023193,0.242347,1.319865
sh.603232,2019-10-26,2019-09-30,5.161752,4.702292,0.522524,0.157940,0.151102,1.177997
sh.603233,2019-10-31,2019-09-30,1.498510,0.927494,0.483867,0.277412,0.547486,2.209878
sh.603236,2019-10-31,2019-09-30,2.309378,1.538993,0.610824,,0.393795,1.649608
sh.603238,2019-10-25,2019-09-30,1.126462,0.826067,0.485323,0.113449,0.361407,1.565943
sh.603239,2019-10-25,2019-09-30,4.411258,3.775054,0.835631,0.002727,0.150858,1.177660
sh.603256,2019-10-30,2019-09-30,2.694393,2.469934,1.850611,,0.255617,1.343395
sh.603258,2019-10-30,2019-09-30,2.714119,2.713465,0.469900,1.265125,0.230409,1.299391
sh.603259,2019-10-31,2019-09-30,2.196479,1.970956,0.828767,0.640771,0.367485,1.580991
sh.603260,2019-10-30,2019-09-30,0.636761,0.256518,0.033336,0.033331,0.493798,1.975495
sh.603266,2019-10-31,2019-09-30,3.756072,2.866714,0.650989,-0.030285,0.204677,1.257352
sh.603267,2019-10-30,2019-09-30,8.093026,7.220533,1.032789,,0.129907,1.149302
sh.603268,2019-10-26,2019-09-30,1.444990,0.848404,0.161293,-0.119876,0.421076,1.727342
sh.603269,2019-10-30,2019-09-30,1.520173,0.947719,0.266629,0.203512,0.562544,2.285946
sh.603277,2019-10-29,2019-09-30,3.263896,2.488284,0.332332,0.383183,0.252359,1.337540
sh.603278,2019-10-26,2019-09-30,1.331623,1.075398,0.303476,0.534498,0.572287,2.338015
sh.603279,2019-10-29,2019-09-30,1.872233,1.131503,0.593620,0.165116,0.406130,1.683871
sh.603283,2019-10-30,2019-09-30,1.156920,0.678996,0.202901,0.877406,0.537321,2.161327
sh.603286,2019-10-31,2019-09-30,1.401039,1.074023,0.388731,1.729586,0.463517,1.863991
sh.603288,2019-10-30,2019-09-30,2.992367,2.803678,1.929654,0.396185,0.269011,1.368010
sh.603289,2019-10-25,2019-09-30,2.832926,2.127240,1.164372,0.063664,0.285617,1.399810
sh.603297,2019-10-26,2019-09-30,8.850923,7.696087,2.123287,-0.284682,0.091534,1.100756
sh.603298,2019-10-22,2019-09-30,2.600691,2.030268,0.909849,-0.022251,0.275484,1.380232
sh.603299,2019-10-30,2019-09-30,0.946571,0.701309,0.359917,0.140522,0.410524,1.696422
sh.603300,2019-10-26,2019-09-30,1.228900,1.223258,0.072620,0.131204,0.339499,1.514002
sh.603301,2019-10-30,2019-09-30,1.200484,0.815234,0.381477,0.470169,0.492511,1.970487
sh.603303,2019-10-30,2019-09-30,2.270209,1.930592,0.574992,0.233389,0.347753,1.533161
sh.603305,2019-10-24,2019-09-30,2.008453,1.361664,0.599887,0.369378,0.361637,1.566508
sh.603306,2019-10-29,2019-09-30,7.816267,7.289862,2.134799,0.090801,0.108621,1.121857
sh.603308,2019-10-31,2019-09-30,0.938502,0.592248,0.347110,0.029532,0.557791,2.261374
sh.603309,2019-10-29,2019-09-30,1.980853,1.433776,0.608159,1.264060,0.290405,1.409255
sh.603311,2019-10-29,2019-09-30,2.024576,1.683852,0.715254,0.736012,0.325935,1.483537
sh.603313,2019-10-30,2019-09-30,1.700664,1.285761,0.601667,0.652836,0.470487,1.888526
sh.603315,2019-10-30,2019-09-30,2.297756,1.754995,0.344628,0.495835,0.339461,1.513915
sh.603316,2019-10-28,2019-09-30,1.973883,1.368927,0.782163,0.423429,0.552194,2.233111
sh.603317,2019-10-29,2019-09-30,5.196998,4.827010,2.420453,,0.159293,1.189475
sh.603318,2019-10-31,2019-09-30,1.711973,1.374087,0.273388,-0.296807,0.442806,1.794708
sh.603319,2019-10-29,2019-09-30,1.206810,0.873993,0.226190,0.376091,0.521245,2.088752
sh.603320,2019-10-29,2019-09-30,4.669237,3.510647,1.454092,0.252104,0.167621,1.201376
sh.603321,2019-10-29,2019-09-30,2.245345,2.037900,0.397381,0.002248,0.331485,1.495852
sh.603322,2019-10-31,2019-09-30,1.344931,1.263328,0.157311,0.161549,0.706096,3.402469
sh.603323,2019-10-30,2019-09-30,,,,0.133679,0.909071,10.997550
sh.603326,2019-10-30,2019-09-30,1.472461,1.252147,0.350971,0.358271,0.364676,1.574000
sh.603327,2019-10-25,2019-09-30,3.370232,2.725076,0.564595,,0.196152,1.244016
sh.603328,2019-10-30,2019-09-30,4.144934,3.813022,2.058901,-0.173210,0.184926,1.226882
sh.603329,2019-10-31,2019-09-30,2.245922,1.781758,0.571406,0.181364,0.341766,1.519216
sh.603330,2019-10-29,2019-09-30,1.521485,1.067417,0.187761,0.465910,0.408059,1.689357
sh.603331,2019-10-29,2019-09-30,1.535916,1.103037,0.373392,0.462288,0.379352,1.611219
sh.603332,2019-10-29,2019-09-30,4.643984,4.007036,1.027468,0.529233,0.178839,1.217788
sh.603333,2019-10-19,2019-09-30,1.752489,1.529411,0.127648,0.810553,0.444395,1.799841
sh.603335,2019-10-22,2019-09-30,2.652154,1.310280,0.988202,0.091008,0.267296,1.364807
sh.603336,2019-10-31,2019-09-30,5.986818,3.527265,0.406781,-0.172830,0.112529,1.126797
sh.603337,2019-10-31,2019-09-30,1.808536,1.200836,0.174662,0.054954,0.380586,1.614428
sh.603338,2019-10-30,2019-09-30,2.666901,2.178323,0.938969,0.635213,0.326459,1.484691
sh.603339,2019-10-30,2019-09-30,2.407295,1.364202,1.181591,0.892671,0.288722,1.405921
sh.603345,2019-10-22,2019-09-30,1.296675,0.692964,0.369017,0.125585,0.472179,1.894580
sh.603348,2019-10-29,2019-09-30,2.616504,2.288176,0.503224,0.697671,0.407063,1.686520
sh.603351,2019-10-29,2019-09-30,3.882295,3.374595,1.147913,0.209788,0.159140,1.189259
sh.603355,2019-10-30,2019-09-30,2.124803,1.777536,1.117778,0.023971,0.358154,1.558007
sh.603356,2019-10-25,2019-09-30,2.285179,1.910652,0.298980,0.699372,0.345314,1.527449
sh.603357,2019-10-26,2019-09-30,3.037470,3.037078,0.539097,0.006524,0.290998,1.410434
sh.603358,2019-10-29,2019-09-30,1.547110,0.901610,0.241131,-0.169307,0.384758,1.625378
sh.603359,2019-10-30,2019-09-30,1.752443,0.642861,0.258632,0.350369,0.461298,1.856313
sh.603360,2019-10-22,2019-09-30,4.311155,3.460170,1.515989,-0.127670,0.136852,1.158550
sh.603363,2019-10-31,2019-09-30,0.549864,0.374987,0.079227,0.410341,0.721756,3.593969
sh.603365,2019-10-29,2019-09-30,4.347936,2.469372,1.031606,0.267610,0.182275,1.222905
sh.603366,2019-10-31,2019-09-30,0.854960,0.642834,0.127276,0.192151,0.471327,1.891529
sh.603367,2019-10-28,2019-09-30,3.989466,3.344181,0.613376,-0.072513,0.185345,1.227514
sh.603368,2019-10-30,2019-09-30,1.392369,1.185547,0.182519,0.582687,0.649980,2.856976
