code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
600219,南山铝业,0.11,-26.67,,3.26,,126298.97,-9.54,,10-29
300338,开元股份,0.14,-53.95,,2.23,,4693.14,-53.95,,10-29
002036,联创电子,0.31,-4.91,,10.44,,22447.38,22.42,,10-29
600257,大湖股份,0.01,-76.03,,0.41,,531.21,-75.95,,10-29
603317,天味食品,0.5,13.64,,13.21,,19548.53,19.55,,10-29
002090,金智科技,0.24,-29.49,,7.56,,9647.36,19.88,,10-29
603348,文灿股份,0.21,-61.11,,2.32,,4728.53,-55.0,,10-29
300409,道氏技术,-0.03,-105.45,,-0.52,,-1266.27,-105.96,,10-29
000697,炼石航空,-0.1,-72.76,,-2.3,,-6962.6,-67.32,,10-29
300102,乾照光电,-0.07,-131.95,,-1.74,,-4970.97,-132.62,,10-29
002444,巨星科技,0.68,28.25,,10.39,,72781.36,28.56,10派1.9,10-29
300134,大富科技,0.06,-169.13,,0.9,,4813.13,-169.17,,10-29
002460,赣锋锂业,0.25,-75.25,,4.05,,32916.53,-70.25,,10-29
300791,仙乐健康,1.99,-12.33,,14.14,,11933.7,-12.34,,10-29
603557,起步股份,0.32,2.45,,9.31,,15111.28,2.46,,10-29
002808,恒久科技,0.06,-54.24,,2.65,,1508.45,-35.94,,10-29
603589,口子窖,2.16,13.68,,20.2,,129554.46,13.51,,10-29
600395,盘江股份,0.54,23.23,,13.18,,89613.26,23.37,,10-29
002509,天广中茂,-0.07,-170.0,,-3.71,,-16553.28,-163.8,,10-29
600800,天津磁卡,-0.09,28.57,,-37.71,,-5206.36,21.49,,10-29
601952,苏垦农发,0.28,-12.5,,6.83,,38705.48,-13.04,,10-29
603639,海利尔,1.63,-30.04,,13.37,,27668.03,-12.76,,10-29
300521,爱司凯,0.07,-46.37,,1.9,,979.13,-46.36,,10-29
002526,山东矿机,0.09,48.97,,6.64,,16756.05,48.96,,10-29
002219,恒康医疗,-0.09,-56.15,,-6.45,,-16948.94,-56.17,,10-29
300538,同益股份,0.19,-36.67,,6.79,,2846.83,9.59,,10-29
000070,特发信息,0.12,-53.09,,3.88,,9510.15,-42.11,,10-29
600835,上海机电,0.84,-16.83,,7.72,,86124.62,-16.58,,10-29
002877,智能自控,0.17,-5.52,,9.31,,5700.22,51.35,,10-29
603017,中衡设计,0.48,15.56,,7.39,,13242.32,15.49,,10-29
603697,有友食品,0.56,-12.5,,11.92,,15108.16,5.47,,10-29
600495,晋西车轴,0.04,33.33,,1.48,,4686.79,17.67,,10-29
600855,航天长峰,-0.03,-202.05,,-0.9,,-1052.42,-205.56,,10-29
300571,平治信息,1.92,29.73,,35.72,,23089.52,29.54,,10-29
600871,石化油服,0.04,58.33,,11.78,,72319.3,64.37,,10-29
002911,佛燃能源,0.64,6.67,,13.54,,35639.04,6.61,,10-29
603766,隆鑫通用,0.3,0.77,,9.17,,61471.24,0.8,,10-29
600530,交大昂立,0.12,12.26,,9.76,,9300.5,12.16,,10-29
002590,万安科技,0.06,-62.5,,1.48,,2653.63,-65.73,,10-29
600152,维科技术,-0.11,-150.67,,-3.4,,-4693.1,-148.61,,10-29
603115,海星股份,0.59,-14.49,,11.63,,9825.88,-9.12,,10-29
000997,新大陆,0.62,30.87,,11.24,,62729.35,30.87,,10-29
002654,万润科技,0.16,0.0,,7.08,,14777.04,5.29,,10-29
603218,日月股份,0.65,30.0,,11.12,,34454.47,73.03,,10-29
600225,天津松江,-0.35,24.56,,-24.39,,-26897.55,2.18,,10-29
603915,国茂股份,0.48,9.09,,12.71,,19445.35,16.06,,10-29
002041,登海种业,0.01,117.46,,0.43,,1203.97,118.48,,10-29
002687,乔治白,0.22,29.41,,7.42,,7847.51,32.97,,10-29
300377,赢时胜,0.17,6.11,,4.52,,12503.55,6.07,,10-29
002709,天赐材料,0.17,-87.77,,3.17,,9001.93,-80.95,,10-29
688006,杭可科技,0.77,11.59,,22.27,,28535.44,14.31,,10-29
002188,*ST巴士,-0.12,-92.86,,,,-3554.34,-92.86,,10-29
600421,*ST仰帆,-0.03,12.5,,,,-531.72,12.76,,10-29
600063,皖维高新,0.16,116.67,,6.27,,30108.25,118.09,,10-29
603648,畅联股份,0.24,-28.17,,5.46,,9023.13,-28.18,,10-29
000868,*ST安凯,0.18,-150.0,,29.55,,13498.91,-152.31,,10-29
000078,海王生物,0.13,-18.14,,5.8,,36554.62,-15.36,,10-29
002236,大华股份,0.64,18.52,,13.99,,187735.24,20.06,,10-29
603036,如通股份,0.24,84.62,,4.7,,4826.59,89.25,,10-29
300248,新开普,0.11,178.0,,3.66,,5347.77,176.43,,10-29
000919,金陵药业,0.47,98.06,,8.31,,23637.58,98.09,,10-29
300253,卫宁健康,0.17,39.85,,8.08,,27293.94,41.73,,10-29
603728,鸣志电器,0.31,-12.12,,6.74,,12853.31,0.79,,10-29
300578,会畅通讯,0.41,78.26,,7.1,,6530.1,117.54,,10-29
002580,圣阳股份,0.06,50.0,,1.76,,2107.96,48.98,,10-29
603076,乐惠国际,0.68,-9.33,,6.23,,5039.14,-10.22,,10-29
600537,亿晶光电,-0.03,-150.0,,-1.1,,-3987.69,-161.1,,10-29
002596,海南瑞泽,0.05,-50.0,,1.58,,5658.61,-48.99,,10-29
002936,郑州银行,0.61,-6.15,5.33,11.87,-1.38,358994.2,4.49,,10-29
600558,大西洋,0.04,-44.17,,1.86,,3608.35,-44.43,,10-29
000531,穗恒运A,0.5,374.25,,8.28,,34572.02,374.38,,10-29
002306,ST云网,-0.02,9.23,,-111.6,,-1705.64,9.28,,10-29
600576,祥源文化,0.09,-18.18,,2.98,,5648.68,-21.34,,10-29
300317,珈伟新能,-0.07,-658.33,,-2.09,,-6188.06,-656.56,,10-29
300011,鼎汉技术,0.06,9.84,,1.79,,3428.02,9.73,,10-29
300333,兆日科技,0.04,-24.85,,1.52,,1251.09,-24.77,,10-29
603897,长城科技,0.66,-26.67,,6.49,,11692.0,-17.7,,10-29
300660,江苏雷利,0.76,-30.09,,8.91,,19527.99,15.14,,10-29
002676,顺威股份,0.01,-159.07,,2.15,,821.93,-159.22,,10-29
002047,宝鹰股份,0.21,-8.7,,6.98,,28414.99,-6.68,,10-29
603277,银都股份,0.56,14.29,,12.3,,23008.55,16.56,,10-29
603309,维力医疗,0.52,147.62,,10.72,,10428.38,146.85,,10-29
300383,光环新网,0.4,21.21,,7.83,,61129.0,28.65,,10-29
300709,精研科技,1.16,452.38,,7.78,,10243.14,450.4,,10-29
603330,上海天洋,0.14,-70.83,,2.46,,1535.53,-51.1,,10-29
600289,*ST信通,-0.27,-62.85,,,,-17020.22,-62.85,,10-29
002728,特一药业,0.67,9.84,,11.39,,13422.77,10.57,,10-29
688028,沃尔德,0.69,-15.85,,9.6,,4456.58,-9.58,,10-29
300108,吉药控股,0.02,-88.56,,0.54,,1216.27,-88.03,,10-29
603388,元成股份,0.33,-19.51,,9.96,,9407.75,10.33,,10-29
600326,西藏天路,0.49,12.37,,13.23,,42696.0,12.37,,10-29
002434,万里扬,0.27,0.0,,5.64,,34812.94,-5.36,,10-29
300124,汇川技术,0.39,-18.75,,9.79,,64600.53,-18.65,,10-29
300447,全信股份,0.3,-24.04,,7.78,,9258.87,-25.82,,10-29
300780,德恩精工,0.45,-16.67,,7.79,,5621.88,-5.61,,10-29
603527,众源新材,0.39,-4.88,,7.64,,6801.11,-4.54,,10-29
600006,东风汽车,0.17,-19.77,,4.6,,33203.3,-19.76,,10-29
300156,神雾环保,-0.97,304.17,,-123.05,,-97970.28,296.35,,10-29
002483,润邦股份,0.09,-12.24,,2.28,,5788.34,-11.98,,10-29
688368,晶丰明源,1.5,3.45,,24.1,,6919.74,3.42,,10-29
600025,华能水电,0.27,125.0,,10.48,,486498.44,116.71,,10-29
603600,永艺股份,0.48,77.78,,11.76,,14326.24,93.84,,10-29
000820,*ST节能,-0.23,15.0,,-121.36,,-14419.13,13.35,,10-29
300205,天喻信息,0.42,137.54,,13.31,,18069.11,137.47,,10-29
603658,安图生物,1.28,30.61,,24.48,,53790.75,30.87,,10-29
600824,益民集团,0.09,-18.26,,4.43,,9957.2,-18.02,,10-29
002548,金新农,0.09,-158.87,,2.33,,3496.79,-163.92,,10-29
000099,中信海直,0.26,78.24,,4.98,,15686.45,78.24,,10-29
603023,威帝股份,0.05,-50.0,,3.11,,2022.44,-44.13,,10-29
300237,美晨生态,0.09,-66.54,,3.62,,12944.32,-66.55,,10-29
002564,天沃科技,0.13,-35.0,,2.86,,11593.86,-28.24,,10-29
600266,城建发展,0.86,131.31,,8.31,,179731.82,167.97,,10-29
300395,菲利华,0.47,18.95,,12.82,,14043.8,20.36,,10-29
688002,睿创微纳,0.25,74.21,,7.73,,10116.31,143.41,,10-29
300088,长信科技,0.31,17.09,,13.94,,71200.67,17.09,,10-29
002414,高德红外,0.25,61.51,,6.75,,23456.84,142.29,,10-29
300416,苏试试验,0.41,13.89,,7.03,,5442.62,18.9,,10-29
688029,南微医学,2.11,29.45,,21.69,,22701.83,38.9,,10-29
600703,三安光电,0.28,-56.25,,5.35,,115243.32,-55.57,,10-29
002746,仙坛股份,1.39,95.77,,23.92,,64660.38,194.29,,10-29
300109,新开源,0.41,13.89,,5.54,,10408.39,29.8,,10-29
603389,亚振家居,-0.16,60.0,,-5.5,,-4175.84,99.49,,10-29
300125,易世达,0.03,-80.0,,0.9,,688.36,-73.24,,10-29
002129,中环股份,0.25,59.29,,4.09,,70191.09,64.84,,10-29
600736,苏州高新,0.25,-13.76,,4.52,,28639.13,-32.88,,10-29
002780,三夫户外,0.01,-58.47,,0.17,,110.83,-46.09,,10-29
601658,邮储银行,0.64,16.36,,11.77,,5428800.0,16.22,,10-29
603528,多伦科技,0.18,1.16,,7.11,,10858.45,1.23,,10-29
300464,星徽精密,0.31,3000.0,,7.21,,9004.48,10487.7,,10-29
002816,和科达,-0.21,-415.29,,-4.07,,-2103.03,-415.29,,10-29
300173,智慧松德,0.01,-86.43,,0.43,,362.41,-86.49,,10-29
600405,动力源,0.03,-133.72,,1.49,,1611.78,-137.46,,10-29
002500,山西证券,0.18,338.05,,4.05,,50808.19,337.82,,10-29
600790,轻纺城,0.17,-19.05,,4.75,,25554.37,-16.57,,10-29
601908,京运通,0.08,-66.67,,2.41,,16717.78,-65.15,,10-29
600053,九鼎投资,0.52,33.69,,10.39,,22571.54,33.71,,10-29
000850,华茂股份,0.29,106.34,,6.24,,27671.36,106.76,,10-29
600070,浙江富润,0.71,162.96,,13.92,,35857.12,152.54,,10-29
600086,东方金钰,-0.38,615.97,,-41.17,,-50835.13,616.12,,10-29
600483,福能股份,0.63,31.25,,8.12,,98220.59,33.23,,10-29
002549,凯美特气,0.14,27.18,,9.4,,9020.93,27.25,,10-29
603707,健友股份,0.62,3.04,,17.14,,44853.89,34.11,,10-29
600862,中航高科,0.24,41.18,,8.71,,33826.18,45.66,,10-29
300254,仟源医药,0.21,99.52,,5.32,,4360.28,99.58,,10-29
603729,龙韵股份,-0.52,-347.62,,-5.76,,-4875.22,-354.44,,10-29
002919,名臣健康,0.17,-45.16,,3.72,,2075.42,-18.58,,10-29
603811,诚意药业,0.83,-1.19,,14.28,,9916.48,39.32,,10-29
300611,美力科技,0.13,-13.33,,3.51,,2351.49,-11.45,,10-29
002955,鸿合科技,2.07,-26.6,,13.72,,24471.91,-15.69,,10-29
000983,西山煤电,0.57,18.63,,8.82,,180621.72,18.62,,10-29
000551,创元科技,0.21,5.0,,5.05,,8397.47,4.73,,10-29
300644,南京聚隆,0.27,12.5,,2.53,,1730.77,18.11,,10-29
300012,华测检测,0.22,123.1,,12.43,,36024.53,123.09,,10-29
603196,日播时尚,-0.0,-103.67,,-0.08,,-77.53,-103.71,,10-29
300661,圣邦股份,1.16,27.17,,12.83,,11991.1,66.05,,10-29
000595,宝塔实业,-0.13,1190.0,,-7.58,,-8681.19,1058.14,,10-29
601011,宝泰隆,0.04,-76.47,,1.12,,6832.01,-75.27,,10-29
603926,铁流股份,0.5,-5.66,,6.88,,7867.17,22.84,,10-29
601088,中国神华,1.87,5.13,,10.99,,3708800.0,5.13,,10-29
300367,东方网力,-0.22,-199.38,,-6.94,,-26700.94,-239.09,,10-29
603966,法兰泰克,0.37,64.3,,8.4,,7752.48,63.11,,10-29
300693,盛弘股份,0.3,-8.02,,6.57,,4098.4,-8.01,,10-29
601137,博威合金,0.48,14.29,,8.78,,32947.77,26.34,,10-29
603311,金海环境,0.31,3.33,,8.4,,6550.94,5.34,,10-29
002387,维信诺,-0.04,-66.13,,-0.41,,-6031.62,-60.35,,10-29
300710,万隆光电,0.29,45.35,,3.42,,1994.44,47.27,,10-29
300077,国民技术,-0.14,-135.9,,-5.56,,-7767.67,-135.39,,10-29
603331,百达精工,0.49,8.89,,8.52,,6274.13,8.39,,10-29
000683,远兴能源,0.16,-30.43,,6.38,,64322.27,-29.88,,10-29
600708,光明地产,0.22,-52.52,,4.48,,57334.01,-43.34,,10-29
000712,锦龙股份,0.14,-255.56,,3.55,,12442.95,-258.53,,10-29
300502,新易盛,0.57,2331.33,,11.13,,13298.12,2355.58,,10-29
603636,南威软件,0.17,-34.0,,4.49,,8235.67,-32.65,,10-29
600815,*ST厦工,-0.57,418.18,,,,-54301.85,411.62,,10-29
601996,丰林集团,0.12,0.0,,4.94,,13255.81,20.52,,10-29
002539,云图控股,0.18,28.57,,5.8,,18318.55,30.04,,10-29
600478,科力远,-0.12,-6050.0,,-9.76,,-19658.01,-5479.74,,10-29
300540,深冷股份,0.08,62.4,,1.88,,1029.17,65.08,,10-29
000088,盐田港,0.12,-19.09,,3.51,,24129.89,-19.08,,10-29
000893,东凌国际,0.05,951.16,,0.94,,3424.01,955.91,,10-29
600857,宁波中百,0.19,34.78,,9.08,,4174.37,34.49,,10-29
002896,中大力德,0.43,-41.89,,5.73,,3451.59,-41.99,,10-29
300249,依米康,0.05,-60.06,,3.02,,2424.5,-59.69,,10-29
300573,兴齐眼药,0.35,105.88,,5.16,,2855.05,116.35,,10-29
603066,音飞储存,0.24,0.42,,7.42,,7229.69,0.52,,10-29
300265,通光线缆,0.1,11.11,,3.38,,3419.09,11.21,,10-29
000959,首钢股份,0.23,-42.25,,4.71,,123637.24,-42.25,,10-29
300606,金太阳,0.42,-12.5,,7.08,,3730.23,-13.21,,10-29
600172,黄河旋风,0.04,-41.57,,1.3,,5839.94,-42.49,,10-29
600969,郴电国际,0.21,37.1,,2.28,,7945.55,37.11,,10-29
603159,上海亚虹,0.08,-73.33,,2.73,,1170.42,-60.71,,10-29
603187,海容冷链,1.6,-22.33,,13.2,,17967.13,45.18,,10-29
300329,海伦钢琴,0.15,-6.78,,4.19,,3869.53,-6.76,,10-29
600605,汇通能源,0.04,-69.76,,0.77,,547.54,-69.85,,10-29
002672,东江环保,0.38,-11.63,,7.89,,33205.51,-10.88,,10-29
603956,威派格,0.17,0.0,,7.09,,7199.23,8.42,,10-29
300688,创业黑马,0.2,-41.18,,4.96,,1932.32,-15.59,,10-29
000628,高新发展,0.14,222.73,,5.09,,4433.34,224.2,,10-29
600266,城建发展,0.86,131.31,,8.31,,179731.82,167.97,,10-29
300395,菲利华,0.47,18.95,,12.82,,14043.8,20.36,,10-29
688002,睿创微纳,0.25,74.21,,7.73,,10116.31,143.41,,10-29
300088,长信科技,0.31,17.09,,13.94,,71200.67,17.09,,10-29
002414,高德红外,0.25,61.51,,6.75,,23456.84,142.29,,10-29
300740,御家汇,0.02,-95.63,,0.56,,750.77,-93.19,,10-29
000700,模塑科技,0.11,1050.0,,3.78,,8940.37,1049.37,,10-29
300104,乐视网,-2.56,584.28,,,,-1019350.11,584.36,,10-29
603383,顶点软件,0.48,1.79,,5.38,,5743.28,2.61,,10-29
300427,红相股份,0.56,15.77,,9.43,,19822.1,17.24,,10-29
300758,七彩化学,1.0,-6.54,,10.35,,10031.12,16.73,,10-29
000719,中原传媒,0.52,8.33,,6.77,,53107.83,7.37,,10-29
300120,经纬辉开,0.21,-13.12,,3.85,,8615.62,-6.65,,10-29
603458,勘设股份,1.34,-23.86,,10.28,,24224.57,10.57,,10-29
300443,金雷股份,0.59,69.26,,7.78,,13984.96,69.24,,10-29
600731,湖南海利,0.22,580.75,,7.02,,7787.69,587.89,,10-29
000768,中航飞机,0.12,47.68,,2.05,,34290.3,47.61,,10-29
601700,风范股份,0.13,225.0,,5.15,,14515.53,262.95,,10-29
603559,中通国脉,0.19,58.33,,1.26,,2695.73,68.32,,10-29
000795,英洛华,0.09,45.0,,4.42,,9918.64,44.76,,10-29
600020,中原高速,0.52,83.64,,11.85,,132506.24,35.35,,10-29
300168,万达信息,0.04,-73.93,,1.19,,4297.86,-71.72,,10-29
002495,佳隆股份,0.03,-23.42,,2.04,,2389.61,-23.35,,10-29
300507,苏奥传感,0.18,-70.0,,4.0,,3860.11,-47.28,,10-29
600802,福建水泥,0.67,-20.24,3.05,24.72,1.47,25774.51,-19.91,,10-29
002845,同兴达,0.36,-16.28,,6.18,,7330.41,-15.88,,10-29
601965,中国汽研,0.3,11.11,,6.3,,28680.2,11.33,,10-29
603650,彤程新材,0.56,-5.08,,13.73,,32831.18,1.8,,10-29
600455,博通股份,0.29,163.32,,12.92,,1820.8,163.42,,10-29
000049,德赛电池,1.65,23.48,,17.87,,33899.92,23.49,,10-29
600820,隧道股份,0.44,7.32,,6.75,,138899.1,8.55,,10-29
002862,实丰文化,0.25,-24.24,,3.48,,2012.38,-22.87,,10-29
300217,东方电热,0.05,-48.61,,3.34,,6811.62,-48.6,,10-29
603956,威派格,0.17,0.0,,7.09,,7199.23,8.42,,10-29
300688,创业黑马,0.2,-41.18,,4.96,,1932.32,-15.59,,10-29
000628,高新发展,0.14,222.73,,5.09,,4433.34,224.2,,10-29
600266,城建发展,0.86,131.31,,8.31,,179731.82,167.97,,10-29
300395,菲利华,0.47,18.95,,12.82,,14043.8,20.36,,10-29
688002,睿创微纳,0.25,74.21,,7.73,,10116.31,143.41,,10-29
300088,长信科技,0.31,17.09,,13.94,,71200.67,17.09,,10-29
002414,高德红外,0.25,61.51,,6.75,,23456.84,142.29,,10-29
300740,御家汇,0.02,-95.63,,0.56,,750.77,-93.19,,10-29
000700,模塑科技,0.11,1050.0,,3.78,,8940.37,1049.37,,10-29
300104,乐视网,-2.56,584.28,,,,-1019350.11,584.36,,10-29
603383,顶点软件,0.48,1.79,,5.38,,5743.28,2.61,,10-29
300427,红相股份,0.56,15.77,,9.43,,19822.1,17.24,,10-29
300758,七彩化学,1.0,-6.54,,10.35,,10031.12,16.73,,10-29
000719,中原传媒,0.52,8.33,,6.77,,53107.83,7.37,,10-29
300120,经纬辉开,0.21,-13.12,,3.85,,8615.62,-6.65,,10-29
603458,勘设股份,1.34,-23.86,,10.28,,24224.57,10.57,,10-29
300443,金雷股份,0.59,69.26,,7.78,,13984.96,69.24,,10-29
600731,湖南海利,0.22,580.75,,7.02,,7787.69,587.89,,10-29
000768,中航飞机,0.12,47.68,,2.05,,34290.3,47.61,,10-29
601700,风范股份,0.13,225.0,,5.15,,14515.53,262.95,,10-29
603559,中通国脉,0.19,58.33,,1.26,,2695.73,68.32,,10-29
000795,英洛华,0.09,45.0,,4.42,,9918.64,44.76,,10-29
600020,中原高速,0.52,83.64,,11.85,,132506.24,35.35,,10-29
300168,万达信息,0.04,-73.93,,1.19,,4297.86,-71.72,,10-29
002495,佳隆股份,0.03,-23.42,,2.04,,2389.61,-23.35,,10-29
300507,苏奥传感,0.18,-70.0,,4.0,,3860.11,-47.28,,10-29
600802,福建水泥,0.67,-20.24,3.05,24.72,1.47,25774.51,-19.91,,10-29
002845,同兴达,0.36,-16.28,,6.18,,7330.41,-15.88,,10-29
601965,中国汽研,0.3,11.11,,6.3,,28680.2,11.33,,10-29
603650,彤程新材,0.56,-5.08,,13.73,,32831.18,1.8,,10-29
600455,博通股份,0.29,163.32,,12.92,,1820.8,163.42,,10-29
000049,德赛电池,1.65,23.48,,17.87,,33899.92,23.49,,10-29
600820,隧道股份,0.44,7.32,,6.75,,138899.1,8.55,,10-29
002862,实丰文化,0.25,-24.24,,3.48,,2012.38,-22.87,,10-29
300217,东方电热,0.05,-48.61,,3.34,,6811.62,-48.6,,10-29
600478,科力远,-0.12,-6050.0,,-9.76,,-19658.01,-5479.74,,10-29
300540,深冷股份,0.08,62.4,,1.88,,1029.17,65.08,,10-29
000088,盐田港,0.12,-19.09,,3.51,,24129.89,-19.08,,10-29
000893,东凌国际,0.05,951.16,,0.94,,3424.01,955.91,,10-29
600857,宁波中百,0.19,34.78,,9.08,,4174.37,34.49,,10-29
002896,中大力德,0.43,-41.89,,5.73,,3451.59,-41.99,,10-29
300249,依米康,0.05,-60.06,,3.02,,2424.5,-59.69,,10-29
300573,兴齐眼药,0.35,105.88,,5.16,,2855.05,116.35,,10-29
002919,名臣健康,0.17,-45.16,,3.72,,2075.42,-18.58,,10-29
603811,诚意药业,0.83,-1.19,,14.28,,9916.48,39.32,,10-29
300611,美力科技,0.13,-13.33,,3.51,,2351.49,-11.45,,10-29
002955,鸿合科技,2.07,-26.6,,13.72,,24471.91,-15.69,,10-29
000983,西山煤电,0.57,18.63,,8.82,,180621.72,18.62,,10-29
000551,创元科技,0.21,5.0,,5.05,,8397.47,4.73,,10-29
300644,南京聚隆,0.27,12.5,,2.53,,1730.77,18.11,,10-29
300012,华测检测,0.22,123.1,,12.43,,36024.53,123.09,,10-29
603196,日播时尚,-0.0,-103.67,,-0.08,,-77.53,-103.71,,10-29
300661,圣邦股份,1.16,27.17,,12.83,,11991.1,66.05,,10-29
000595,宝塔实业,-0.13,1190.0,,-7.58,,-8681.19,1058.14,,10-29
601011,宝泰隆,0.04,-76.47,,1.12,,6832.01,-75.27,,10-29
603926,铁流股份,0.5,-5.66,,6.88,,7867.17,22.84,,10-29
601088,中国神华,1.87,5.13,,10.99,,3708800.0,5.13,,10-29
300367,东方网力,-0.22,-199.38,,-6.94,,-26700.94,-239.09,,10-29
603966,法兰泰克,0.37,64.3,,8.4,,7752.48,63.11,,10-29
603055,台华新材,0.25,-59.68,,7.42,,19308.5,-43.01,,10-29
603739,蔚蓝生物,0.32,-28.89,,5.38,,4781.9,-8.59,,10-29
600526,*ST菲达,0.07,133.33,,1.87,,3752.1,154.19,,10-29
600884,杉杉股份,0.26,-72.74,,2.65,,28773.98,-72.71,,10-29
300275,梅安森,0.11,21.74,,3.78,,1853.76,23.05,,10-29
600546,山煤国际,0.4,53.85,,12.15,,79770.04,57.64,,10-29
002602,世纪华通,0.34,-45.03,,7.58,,200921.4,128.38,,10-29
000519,中兵红箭,0.2,9.33,,3.56,,28397.7,8.52,,10-29
300617,安靠智电,0.47,-21.73,,5.67,,4599.34,-23.46,,10-29
000538,云南白药,2.77,5.73,,8.7,,354187.28,29.64,,10-29
600962,国投中鲁,0.03,11.55,,0.87,,734.16,11.67,,10-29
300633,开立医疗,0.16,-62.77,,4.76,,6353.76,-62.71,,10-29
600981,汇鸿集团,0.09,-79.55,,3.6,,19201.02,-80.4,,10-29
300017,网宿科技,0.32,25.91,,8.54,,77398.14,26.19,,10-29
000600,建投能源,0.26,63.92,,4.17,,46392.83,63.9,,10-29
600237,铜峰电子,-0.04,-584.21,,-1.68,,-2076.76,-584.66,,10-29
002360,同德化工,0.33,6.45,,11.94,,12695.73,9.57,,10-29
603936,博敏电子,0.45,17.49,,6.13,,14300.07,73.48,,10-29
300682,朗新科技,1.46,-683.33,,18.03,,59483.1,-668.99,,10-29
002376,新北洋,0.33,-17.5,,6.72,,21946.93,-15.88,,10-29
300698,万马科技,0.03,-27.21,,1.18,,451.12,-27.31,,10-29
002086,ST东海洋,0.04,-68.22,,1.04,,2933.88,-68.23,,10-29
600297,广汇汽车,0.27,-27.62,,6.03,,224647.82,-28.76,,10-29
300405,科隆股份,0.04,-34.93,,1.21,,1018.88,-2.7,,10-29
688015,交控科技,0.37,311.11,,8.85,,4733.65,325.37,,10-29
002734,利民股份,1.0,85.19,,14.62,,28647.79,90.71,,10-29
601326,秦港股份,0.15,-11.76,,6.05,,85975.45,-8.59,,10-29
600708,光明地产,0.22,-52.52,,4.48,,57334.01,-43.34,,10-29
000712,锦龙股份,0.14,-255.56,,3.55,,12442.95,-258.53,,10-29
600332,白云山,1.94,-8.13,14.86,13.72,0.63,315952.1,-8.13,,10-29
300437,清水源,0.47,-32.65,,7.11,,10362.65,-32.65,,10-29
688108,赛诺医疗,0.18,0.0,2.13,8.95,0.14,6575.99,2.88,,10-29
601606,长城军工,0.01,-83.33,,0.16,,386.07,-90.34,,10-29
300130,新国都,0.64,106.45,,13.13,,30508.69,152.25,,10-29
002151,北斗星通,0.01,-94.2,,0.07,,285.45,-94.68,,10-29
600390,五矿资本,0.59,31.11,,7.85,,265544.67,56.59,,10-29
600777,新潮能源,0.15,50.0,,6.53,,100059.85,53.74,,10-29
601878,浙商证券,0.21,23.53,,5.06,,70890.22,26.16,,10-29
603607,京华激光,0.54,5.88,,8.58,,6871.45,5.51,,10-29
000020,深华发A,0.01,561.11,,1.04,,337.67,578.74,,10-29
000828,东莞控股,0.8,17.26,,12.32,,83341.9,17.27,,10-29
603633,徕木股份,0.18,-25.0,,4.81,,3603.97,-2.72,,10-29
000039,中集集团,0.14,-82.12,,1.43,,63632.7,-72.54,,10-29
600075,新疆天业,0.06,-81.25,,1.14,,5457.71,-82.67,,10-29
002215,诺普信,0.29,-10.28,,11.95,,26285.2,-11.25,,10-29
000078,海王生物,0.13,-18.14,,5.8,,36554.62,-15.36,,10-29
002236,大华股份,0.64,18.52,,13.99,,187735.24,20.06,,10-29
603036,如通股份,0.24,84.62,,4.7,,4826.59,89.25,,10-29
300248,新开普,0.11,178.0,,3.66,,5347.77,176.43,,10-29
000931,中关村,0.14,3.52,,6.05,,10177.74,3.58,,10-29
603063,禾望电气,0.13,30.0,,2.18,,5559.28,28.17,,10-29
002269,美邦服饰,-0.09,-550.0,,-8.63,,-23779.3,-692.42,,10-29
300589,江龙船艇,0.08,13.61,,4.83,,1659.19,13.67,,10-29
000958,东方能源,0.18,50.0,,7.09,,19405.68,44.24,,10-29
002607,中公教育,0.16,220.0,,33.96,,95886.31,2275.46,,10-29
300296,利亚德,0.32,-14.81,,9.49,,80138.9,-15.22,,10-29
603826,坤彩科技,0.25,-26.03,,8.6,,11505.36,-17.57,,10-29
300622,博士眼镜,0.34,-32.92,,8.11,,4133.84,-6.62,,10-29
600968,海油发展,0.1,28.13,,5.82,,88588.9,37.69,,10-29
603158,腾龙股份,0.36,-5.26,,8.0,,7882.61,-4.28,,10-29
603500,祥和实业,0.37,42.31,,7.58,,6511.6,39.72,,10-29
600757,长江传媒,0.53,1.92,,9.27,,64205.09,1.23,,10-29
002801,微光股份,1.05,52.17,,13.41,,12417.45,53.22,,10-29
600056,中国医药,0.91,-21.9,,11.16,,96873.09,-21.89,,10-29
300515,三德科技,0.18,16.99,,7.5,,3561.91,18.15,,10-29
002853,皮阿诺,0.8,21.21,,11.44,,12358.36,21.24,,10-29
300532,今天国际,0.09,12.5,,3.37,,2633.27,22.29,,10-29
600090,同济堂,0.28,0.0,,6.53,,40900.26,1.54,,10-29
600523,贵航股份,0.17,-29.17,,2.95,,6787.13,-30.34,,10-29
600882,妙可蓝多,0.04,-450.0,,1.17,,1449.7,-404.9,,10-29
000949,新乡化纤,0.08,14.8,,2.71,,10054.81,14.91,,10-29
300598,诚迈科技,0.07,-41.92,,1.23,,569.69,-41.93,,10-29
002600,领益智造,0.31,-720.0,,19.18,,209931.9,-696.62,,10-29
000517,荣安地产,0.2,59.73,,12.57,,65036.39,59.66,,10-29
002294,信立泰,0.69,-37.27,,10.94,,71694.33,-37.66,,10-29
300615,欣天科技,0.08,-41.34,,3.04,,1437.03,-23.18,,10-29
