ts_code,symbol,name,area,industry,list_date,peTTM,pbMRQ,psTTM,pcfNcfTTM
300246.SZ,300246,宝莱特,广东,医疗保健,20110719,42.551678,5.494043,3.585077,33.163069
300247.SZ,300247,融捷健康,安徽,医疗保健,20110729,-3.069528,1.384858,2.999308,-44.924376
300248.SZ,300248,新开普,河南,软件服务,20110729,31.291263,3.167487,5.115475,19.624409
300249.SZ,300249,依米康,四川,软件服务,20110803,762.083771,4.049755,2.633181,-18.589850
300250.SZ,300250,初灵信息,浙江,软件服务,20110803,66.771043,3.053219,6.370343,-1025.556228
300251.SZ,300251,光线传媒,北京,影视音像,20110803,28.305976,2.882365,9.574040,14.456799
300252.SZ,300252,金信诺,深圳,通信设备,20110818,79.177417,2.763894,2.468500,-111.188196
300253.SZ,300253,卫宁健康,上海,软件服务,20110818,91.647312,10.410964,19.247887,535.403368
300254.SZ,300254,仟源医药,山西,化学制药,20110819,297.610458,1.868125,1.384662,16.735903
300255.SZ,300255,常山药业,河北,生物制药,20110819,20.410261,1.781301,2.306410,231.068974
300256.SZ,300256,星星科技,浙江,元器件,20110819,42.602083,4.137674,1.113646,27.826684
300257.SZ,300257,开山股份,浙江,机械基件,20110819,54.002904,2.318008,3.001745,-204.271986
300258.SZ,300258,精锻科技,江苏,汽车配件,20110826,23.556882,2.126523,3.432344,748.544258
300259.SZ,300259,新天科技,河南,电器仪表,20110831,20.175236,2.691202,4.741882,159.605150
300260.SZ,300260,新莱应材,江苏,机械基件,20110906,55.859649,4.787116,2.626800,-1524.164682
300261.SZ,300261,雅本化学,江苏,农药化肥,20110906,42.805090,1.887863,2.194622,-10.208570
300262.SZ,300262,巴安水务,上海,环境保护,20110916,32.208689,1.175077,2.487415,-20.416585
300263.SZ,300263,隆华科技,河南,专用机械,20110916,33.351671,2.222923,3.121745,-121.009103
300264.SZ,300264,佳创视讯,深圳,通信设备,20110916,-13.504872,4.018459,12.674234,-39.779259
300265.SZ,300265,通光线缆,江苏,电气设备,20110916,174.567913,5.064473,3.489335,183.478904
300266.SZ,300266,兴源环境,浙江,环境保护,20110927,136.482869,2.200916,2.643569,25.137353
300267.SZ,300267,尔康制药,湖南,化学制药,20110927,55.675429,1.566334,3.293031,-51.887828
300268.SZ,300268,佳沃股份,湖南,农业综合,20110927,-13.689520,11.079626,0.500388,7.717150
300269.SZ,300269,联建光电,深圳,半导体,20111012,-1.819550,1.161722,0.775598,23.659855
300270.SZ,300270,中威电子,浙江,通信设备,20111012,-24.047041,2.318770,8.819369,17.714571
300271.SZ,300271,华宇软件,北京,软件服务,20111026,36.049476,3.524315,5.960646,32.272788
300272.SZ,300272,开能健康,上海,环境保护,20111102,28.873927,2.081200,2.344598,123.700832
300273.SZ,300273,和佳股份,广东,医疗保健,20111026,85.115209,1.574925,3.336356,28.818687
300274.SZ,300274,阳光电源,安徽,电气设备,20111102,15.825034,1.701417,1.044379,102.234872
300275.SZ,300275,梅安森,重庆,软件服务,20111102,69.951395,3.229855,6.430211,-236.406995
300276.SZ,300276,三丰智能,湖北,专用机械,20111115,22.137001,1.625286,3.085770,27.264314
300277.SZ,300277,海联讯,深圳,软件服务,20111123,222.726356,5.490403,7.842534,-13.621849
300278.SZ,300278,华昌达,湖北,专用机械,20111216,-1.648078,2.325546,1.527241,-86.581552
300279.SZ,300279,和晶科技,江苏,元器件,20111229,425.109171,2.767850,1.781048,-26.920840
300280.SZ,300280,紫天科技,江苏,专用机械,20111229,23.879697,2.354217,4.260094,-1536.995193
300281.SZ,300281,金明精机,广东,专用机械,20111229,91.039919,2.183897,9.302441,-34.597999
300282.SZ,300282,三盛教育,北京,文教休闲,20111229,163.646111,0.901609,3.358325,5.740332
300283.SZ,300283,温州宏丰,浙江,电气设备,20120110,74.841879,3.240875,0.999653,-52.405002
300284.SZ,300284,苏交科,江苏,建筑工程,20120110,12.459852,1.999534,1.494335,27.180014
300285.SZ,300285,国瓷材料,山东,陶瓷,20120113,38.509526,5.277944,8.952970,-1219.912104
300286.SZ,300286,安科瑞,上海,电器仪表,20120113,20.538547,3.067609,3.876103,123.167867
300287.SZ,300287,飞利信,北京,软件服务,20120201,215.518250,1.649619,3.521490,-22.516968
300288.SZ,300288,朗玛信息,贵州,软件服务,20120216,56.117833,2.908393,8.901331,71.658110
300289.SZ,300289,利德曼,北京,生物制药,20120216,400.565661,1.759084,4.517143,86.212111
300290.SZ,300290,荣科科技,辽宁,软件服务,20120216,81.858173,3.469465,5.062862,-60.774210
300291.SZ,300291,华录百纳,北京,影视音像,20120209,36.389526,1.327758,6.671821,-8.843274
300292.SZ,300292,吴通控股,江苏,软件服务,20120229,103.341583,4.376152,1.968214,67.102143
300293.SZ,300293,蓝英装备,辽宁,专用机械,20120308,213.504753,4.708424,2.480057,-31.256651
300294.SZ,300294,博雅生物,江西,生物制药,20120308,36.250100,4.048454,5.296866,-97.849796
300295.SZ,300295,三六五网,江苏,互联网,20120315,27.944220,2.340505,5.264282,-11.069691
300296.SZ,300296,利亚德,北京,半导体,20120315,22.522467,1.970241,1.837927,29.923949
300297.SZ,300297,蓝盾股份,广东,软件服务,20120315,-5.943392,1.184760,3.022871,-8.923371
300298.SZ,300298,三诺生物,湖南,医疗保健,20120319,31.664731,3.033527,4.548478,-46.631350
300299.SZ,300299,富春股份,福建,互联网,20120319,-7.109274,4.040793,9.387407,-845.542386
300300.SZ,300300,汉鼎宇佑,浙江,软件服务,20120319,-7.241895,2.165120,11.202203,-34.487977
300301.SZ,300301,长方集团,深圳,半导体,20120321,-5.398199,1.349058,1.394937,-23.607673
300302.SZ,300302,同有科技,北京,软件服务,20120321,436.078723,4.620385,15.568893,-77.114066
300303.SZ,300303,聚飞光电,深圳,半导体,20120319,19.961945,2.936602,2.492973,-77.101433
300304.SZ,300304,云意电气,江苏,汽车配件,20120321,23.343939,1.709783,4.621943,15.948841
300305.SZ,300305,裕兴股份,江苏,塑料,20120329,29.894751,1.902630,3.225754,-31.605411
300306.SZ,300306,远方信息,浙江,电器仪表,20120329,22.139897,1.956266,6.690491,359.652319
300307.SZ,300307,慈星股份,浙江,纺织机械,20120329,-4.430049,0.838150,2.283061,70.806308
300308.SZ,300308,中际旭创,山东,通信设备,20120410,72.956865,5.557328,7.869632,133.456003
300309.SZ,300309,吉艾科技,北京,多元金融,20120410,-4.963105,1.434767,2.344377,28.071278
300310.SZ,300310,宜通世纪,广东,通信设备,20120425,185.693212,3.351126,2.369321,13.833291
300311.SZ,300311,任子行,深圳,软件服务,20120425,-50.998939,3.274849,4.892262,692.844784
300312.SZ,300312,邦讯技术,北京,通信设备,20120508,377.582350,11.888515,29.616351,-145.762419
300313.SZ,300313,天山生物,新疆,农业综合,20120425,-22.870110,7.992348,6.275259,-128.133716
300314.SZ,300314,戴维医疗,浙江,医疗保健,20120508,46.206857,3.464690,7.843997,65.565687
300315.SZ,300315,掌趣科技,北京,互联网,20120511,42.699595,2.734998,9.556603,90.335717
300316.SZ,300316,晶盛机电,浙江,专用机械,20120511,44.769101,6.493308,9.102339,-102.428561
300317.SZ,300317,珈伟新能,深圳,半导体,20120511,-2.724111,0.999362,3.474937,-13.730248
300318.SZ,300318,博晖创新,北京,医疗保健,20120523,1125.399418,3.475990,5.642488,-105.999959
300319.SZ,300319,麦捷科技,深圳,元器件,20120523,54.441553,3.531313,4.098501,48.129873
300320.SZ,300320,海达股份,江苏,橡胶,20120601,15.441859,2.124059,1.529372,-11669.787625
300321.SZ,300321,同大股份,山东,塑料,20120523,38.196067,2.363882,3.293079,12.381915
300322.SZ,300322,硕贝德,广东,通信设备,20120608,80.277008,11.354767,4.261826,212.405579
300323.SZ,300323,华灿光电,湖北,半导体,20120601,-7.710876,1.351202,2.569242,-36.523118
300324.SZ,300324,旋极信息,北京,软件服务,20120608,46.245677,2.365912,3.579102,38.273152
300325.SZ,300325,德威新材,江苏,塑料,20120601,-5.955398,2.349020,2.771528,-12.793763
300326.SZ,300326,凯利泰,上海,医疗保健,20120613,46.377021,5.404244,11.371067,57.720366
300327.SZ,300327,中颖电子,上海,半导体,20120613,40.304609,8.589117,9.145679,-43.460672
300328.SZ,300328,宜安科技,广东,铝,20120619,55.704004,4.796283,5.912539,37.026583
300329.SZ,300329,海伦钢琴,浙江,文教休闲,20120619,33.658629,1.850969,3.167548,79.031378
300330.SZ,300330,华虹计通,上海,软件服务,20120619,303.116457,4.199150,5.956158,-140.112768
300331.SZ,300331,苏大维格,江苏,元器件,20120628,63.587177,4.112686,4.671306,-792.588895
300332.SZ,300332,天壕环境,北京,环境保护,20120628,76.983988,0.965392,1.872361,-31.609031
300333.SZ,300333,兆日科技,深圳,元器件,20120628,246.063897,3.814678,13.037736,33.380313
300334.SZ,300334,津膜科技,天津,专用机械,20120705,-2.773354,1.306343,3.374274,-16.569374
300335.SZ,300335,迪森股份,广东,供气供热,20120710,19.802314,1.269843,1.194493,-22.591926
300336.SZ,300336,新文化,上海,影视音像,20120710,-5.019330,1.393657,6.441245,-12.149441
300337.SZ,300337,银邦股份,江苏,铝,20120718,179.365010,2.054779,1.419223,-32.794682
300338.SZ,300338,开元股份,湖南,文教休闲,20120726,-4.197707,1.231987,1.730950,156.574423
300339.SZ,300339,润和软件,江苏,软件服务,20120718,-4.537088,1.665552,3.711705,-33.910137
300340.SZ,300340,科恒股份,广东,元器件,20120726,57.389048,1.520685,1.194469,-57.568319
300341.SZ,300341,麦克奥迪,福建,电气设备,20120726,29.139208,4.611867,3.914832,-77.804996
300342.SZ,300342,天银机电,江苏,元器件,20120726,58.534678,6.003772,8.710105,-27.480737
300343.SZ,300343,联创股份,山东,互联网,20120801,-2.701681,1.179593,0.819453,35.126660
300344.SZ,300344,太空智造,北京,软件服务,20120801,147.224433,3.820694,5.083670,-349.859782
300345.SZ,300345,红宇新材,湖南,钢加工,20120801,57.414470,5.765331,22.980057,-324.076973
300346.SZ,300346,南大光电,江苏,元器件,20120807,209.183855,9.195539,35.248169,96.180894
300347.SZ,300347,泰格医药,浙江,医疗保健,20120817,58.262265,12.782697,17.496879,31.594677
300348.SZ,300348,长亮科技,深圳,软件服务,20120817,77.762291,7.437180,7.645910,45.767462
300349.SZ,300349,金卡智能,浙江,软件服务,20120817,14.849139,1.723588,3.128914,-164.682795
300350.SZ,300350,华鹏飞,深圳,仓储物流,20120821,-4.250261,1.928548,3.200426,82.346338
300351.SZ,300351,永贵电器,浙江,元器件,20120920,-7.901938,1.178329,2.623883,51.826670
300352.SZ,300352,北信源,北京,软件服务,20120912,503.487524,4.976723,16.276482,-481.447188
300353.SZ,300353,东土科技,北京,通信设备,20120927,-15.932364,2.947833,8.484817,97.914086
300354.SZ,300354,东华测试,江苏,电器仪表,20120920,51.145135,4.404665,8.778454,-210.823132
300355.SZ,300355,蒙草生态,内蒙,环境保护,20120927,89.700424,1.245546,1.651586,89.570814
300356.SZ,300356,光一科技,江苏,电气设备,20121009,98.274347,2.535670,6.526049,-2690.833534
300357.SZ,300357,我武生物,浙江,生物制药,20140121,67.689577,16.568769,31.594245,102.528879
300358.SZ,300358,楚天科技,湖南,医疗保健,20140121,69.385604,1.425226,1.757796,-21.002210
300359.SZ,300359,全通教育,广东,文教休闲,20140121,-4.791144,2.629733,4.894694,206.507186
300360.SZ,300360,炬华科技,浙江,电器仪表,20140121,17.615550,2.008524,4.835658,-154.977783
300362.SZ,300362,天翔环境,四川,环境保护,20140121,-0.465006,-0.979406,2.703353,-74.758018
300363.SZ,300363,博腾股份,重庆,化学制药,20140129,69.177867,4.276376,8.274344,-23.337703
300364.SZ,300364,中文在线,北京,出版业,20150121,-4.414053,1.268100,3.597188,-20.056225
300365.SZ,300365,恒华科技,北京,软件服务,20140123,27.638667,4.192047,7.244139,-15.940980
300366.SZ,300366,创意信息,四川,软件服务,20140127,46.388197,2.358481,3.104849,1138.902808
300367.SZ,300367,东方网力,北京,IT设备,20140129,-1.583436,1.143508,9.266481,273.365901
300368.SZ,300368,汇金股份,河北,IT设备,20140123,85.337272,4.304212,4.381550,36.811732
300369.SZ,300369,绿盟科技,北京,软件服务,20140129,70.077395,5.175001,9.641597,2011.384494
300370.SZ,300370,安控科技,北京,电器仪表,20140123,678.468257,3.786660,2.555818,-270.737032
300371.SZ,300371,汇中股份,河北,电器仪表,20140123,17.890041,2.891917,5.445570,670.784065
300373.SZ,300373,扬杰科技,江苏,半导体,20140123,53.883661,4.952926,6.033623,80.076929
300374.SZ,300374,恒通科技,北京,其他建材,20150319,31.887854,1.418378,2.244857,-19.412712
300375.SZ,300375,鹏翎股份,天津,汽车配件,20140127,18.236706,1.232951,1.637851,-76.894656
300376.SZ,300376,易事特,广东,电气设备,20140127,32.180546,2.614136,3.491728,-310.162316
300377.SZ,300377,赢时胜,深圳,软件服务,20140127,54.593889,2.760105,11.335274,-150.486494
300378.SZ,300378,鼎捷软件,上海,软件服务,20140127,43.220202,3.212340,2.950991,54.922595
300379.SZ,300379,东方通,北京,软件服务,20140128,86.027910,8.265960,25.239808,-31.935033
300380.SZ,300380,安硕信息,上海,软件服务,20140128,76.342239,6.000138,4.010601,-579.642935
300381.SZ,300381,溢多利,广东,生物制药,20140128,34.897614,1.947045,2.167292,-66.871670
300382.SZ,300382,斯莱克,江苏,专用机械,20140129,34.470138,3.366334,4.288879,45.278003
300383.SZ,300383,光环新网,北京,电信运营,20140129,47.706850,4.820861,5.494340,180.811867
300384.SZ,300384,三联虹普,北京,纺织机械,20140801,28.971640,2.960714,6.109592,-12.016673
300385.SZ,300385,雪浪环境,江苏,环境保护,20140626,29.046586,2.063170,2.012569,-176.603003
300386.SZ,300386,飞天诚信,北京,软件服务,20140626,66.280001,3.352505,6.295074,-172.056256
300387.SZ,300387,富邦股份,湖北,化工原料,20140702,30.720227,1.787623,3.582828,-5.492311
300388.SZ,300388,国祯环保,安徽,环境保护,20140801,20.812561,2.080643,1.648689,8.571487
300389.SZ,300389,艾比森,深圳,半导体,20140801,30.904194,2.158069,1.343996,12.621521
300390.SZ,300390,天华超净,江苏,元器件,20140731,74.711085,5.396086,6.187365,-94.029841
300391.SZ,300391,康跃科技,山东,机械基件,20140801,-4.537483,2.013662,4.033814,27.993680
300392.SZ,300392,腾信股份,北京,互联网,20140910,84.181961,5.310306,1.875573,36.114204
300393.SZ,300393,中来股份,江苏,塑料,20140912,20.868898,1.906734,1.442322,9.370231
300394.SZ,300394,天孚通信,江苏,通信设备,20150217,57.270565,8.277277,17.947669,-73.669928
300395.SZ,300395,菲利华,湖北,玻璃,20140910,38.245188,3.862682,9.194564,10.922673
300396.SZ,300396,迪瑞医疗,吉林,医疗保健,20140910,22.910917,3.583371,5.267958,297.831413
300397.SZ,300397,天和防务,陕西,通信设备,20140910,107.947287,8.478540,10.774918,-208.607260
300398.SZ,300398,飞凯材料,上海,染料涂料,20141009,45.267793,5.123122,7.884482,211.682376
300399.SZ,300399,京天利,北京,互联网,20141009,131.265804,5.977707,4.502940,-59.149422
300400.SZ,300400,劲拓股份,深圳,专用机械,20141010,129.074296,5.329366,5.811874,300.221843
300401.SZ,300401,花园生物,浙江,食品,20141009,20.219809,3.987119,9.674040,21.654585
300402.SZ,300402,宝色股份,江苏,专用机械,20141010,48.227333,2.646274,1.812833,51.224288
300403.SZ,300403,汉宇集团,广东,家用电器,20141030,17.269068,2.048985,3.260040,-31.560789
300404.SZ,300404,博济医药,广东,医疗保健,20150424,568.623958,8.571936,16.121982,826.673229
300405.SZ,300405,科隆股份,辽宁,化工原料,20141030,107.684374,1.512388,1.357945,-68.047231
300406.SZ,300406,九强生物,北京,生物制药,20141030,24.940363,4.472938,9.852416,-77.923150
300407.SZ,300407,凯发电气,天津,电气设备,20141203,44.191897,2.354391,1.648095,-73.469623
300408.SZ,300408,三环集团,广东,元器件,20141203,38.781849,4.630928,12.390824,32.876433
300409.SZ,300409,道氏技术,广东,陶瓷,20141203,224.568471,2.107964,1.647528,-30.392456
300410.SZ,300410,正业科技,广东,电器仪表,20141231,-3.157912,1.291975,2.155728,-61.858460
300411.SZ,300411,金盾股份,浙江,专用机械,20141231,80.603632,2.816941,8.624127,-31.777190
300412.SZ,300412,迦南科技,浙江,医疗保健,20141231,34.368402,2.360633,2.597208,-11.918565
300413.SZ,300413,芒果超媒,湖南,影视音像,20150121,65.268799,8.775475,6.027962,25.648008
300414.SZ,300414,中光防雷,四川,元器件,20150513,84.912410,4.993203,10.890466,488.796726
300415.SZ,300415,伊之密,广东,专用机械,20150123,16.712187,2.518017,1.504136,226.966815
300416.SZ,300416,苏试试验,江苏,电器仪表,20150122,45.205423,5.053269,4.976881,-111.714517
300417.SZ,300417,南华仪器,广东,电器仪表,20150123,12.040189,5.883903,4.418589,27.794813
300418.SZ,300418,昆仑万维,北京,互联网,20150121,16.443020,4.742103,5.705348,-66.922652
300419.SZ,300419,浩丰科技,北京,软件服务,20150122,-75.656624,2.555090,3.579778,163.679869
300420.SZ,300420,五洋停车,江苏,机械基件,20150217,26.189592,2.566418,3.315223,116.085366
300421.SZ,300421,力星股份,江苏,机械基件,20150217,31.764966,1.242312,1.880312,-38.729543
300422.SZ,300422,博世科,广西,环境保护,20150217,14.278956,2.510662,1.256023,-24.485771
300423.SZ,300423,鲁亿通,山东,电气设备,20150217,9.993793,1.860067,1.529573,40.588523
300424.SZ,300424,航新科技,广东,航空,20150422,44.654928,3.348698,2.257305,71.448678
300425.SZ,300425,中建环能,四川,环境保护,20150216,20.629352,2.036925,2.656475,204.198817
300426.SZ,300426,唐德影视,浙江,影视音像,20150217,-52.027934,8.794886,-6.042287,28.205065
300427.SZ,300427,红相股份,福建,电气设备,20150217,25.567696,2.811272,4.445104,-122.187160
300428.SZ,300428,四通新材,河北,铝,20150319,17.839393,2.127026,1.224528,-82.703153
300429.SZ,300429,强力新材,江苏,化工原料,20150324,60.593113,5.468730,10.462420,-880.692626
300430.SZ,300430,诚益通,北京,电器仪表,20150319,24.896894,1.229816,3.012982,-38.683322
300431.SZ,300431,暴风集团,北京,互联网,20150324,-0.568869,-1.357738,4.608808,-39.579458
300432.SZ,300432,富临精工,四川,汽车配件,20150319,7.340171,2.599307,2.490355,-16.313980
300433.SZ,300433,蓝思科技,湖南,元器件,20150318,23.811633,3.625277,2.046261,183.422764
300434.SZ,300434,金石亚药,四川,化学制药,20150424,20.307593,1.076472,2.854046,-1466.480593
300435.SZ,300435,中泰股份,浙江,机械基件,20150326,50.089342,4.111461,3.433566,-70.191343
300436.SZ,300436,广生堂,福建,化学制药,20150422,416.052697,7.810823,10.724418,385.954965
300437.SZ,300437,清水源,河南,化工原料,20150423,16.867230,1.461771,1.298680,6.352544
300438.SZ,300438,鹏辉能源,广东,电气设备,20150424,35.560145,2.891210,2.139987,133.198942
300439.SZ,300439,美康生物,浙江,医疗保健,20150422,-8.235043,2.254252,1.483398,-74.172490
300440.SZ,300440,运达科技,四川,软件服务,20150423,35.446268,3.811831,6.739340,98.263576
300441.SZ,300441,鲍斯股份,浙江,机床制造,20150423,-44.444308,3.785988,3.895385,222.095966
300442.SZ,300442,普丽盛,上海,轻工机械,20150424,115.972518,2.365234,2.759352,44.108335
300443.SZ,300443,金雷股份,山东,专用机械,20150422,18.214025,1.932280,3.325168,-69.250470
300444.SZ,300444,双杰电气,北京,电气设备,20150423,-3.806175,1.630409,1.453527,59.905427
300445.SZ,300445,康斯特,北京,电器仪表,20150424,33.597789,4.671107,9.211098,-31.915662
300446.SZ,300446,乐凯新材,河北,化工原料,20150423,23.515490,3.853125,9.111474,-37.878876
300447.SZ,300447,全信股份,江苏,电气设备,20150422,22.742161,3.176860,5.280221,-72.588364
300448.SZ,300448,浩云科技,广东,软件服务,20150424,42.138468,4.969143,8.188174,68.720490
300449.SZ,300449,汉邦高科,北京,IT设备,20150422,-5.312917,1.698259,4.761840,-21.890091
300450.SZ,300450,先导智能,江苏,专用机械,20150518,46.047350,8.953790,7.355530,500.561702
300451.SZ,300451,创业慧康,浙江,软件服务,20150514,52.069052,6.612021,11.243391,-193.235550
300452.SZ,300452,山河药辅,安徽,化学制药,20150515,27.954414,4.627634,5.064916,130.401903
300453.SZ,300453,三鑫医疗,江西,医疗保健,20150515,44.633307,4.323860,3.825900,-4924.103102
300454.SZ,300454,深信服,深圳,软件服务,20180516,86.821267,17.531985,14.341478,-2854.386129
300455.SZ,300455,康拓红外,北京,运输设备,20150515,64.167937,12.002211,9.903864,-280.287429
300456.SZ,300456,耐威科技,北京,元器件,20150514,116.244344,5.348182,20.106949,82.929703
300457.SZ,300457,赢合科技,深圳,专用机械,20150514,93.017776,5.861174,11.213943,-44.850186
300458.SZ,300458,全志科技,广东,元器件,20150515,73.804664,4.496257,6.732587,29.624210
300459.SZ,300459,金科文化,浙江,互联网,20150515,-4.917394,1.656361,5.490770,101.492307
300460.SZ,300460,惠伦晶体,广东,元器件,20150515,-22.049475,4.021453,8.056436,-75.612938
300461.SZ,300461,田中精机,浙江,专用机械,20150519,-11.367964,12.219808,3.894837,-157.183271
300462.SZ,300462,华铭智能,上海,专用机械,20150527,13.734181,5.975782,2.837932,67.121068
300463.SZ,300463,迈克生物,四川,医疗保健,20150528,27.475320,4.827035,4.500762,-507.457119
300464.SZ,300464,星徽精密,广东,机械基件,20150610,28.024057,2.627225,1.306929,11.690969
300465.SZ,300465,高伟达,北京,软件服务,20150528,40.250574,4.119485,2.888687,-42.305167
300466.SZ,300466,赛摩电气,江苏,电器仪表,20150528,327.213204,2.980435,6.026715,184.973737
300467.SZ,300467,迅游科技,四川,互联网,20150527,-3.465512,1.624794,7.809141,6.614144
300468.SZ,300468,四方精创,深圳,软件服务,20150527,60.928596,5.400193,11.157051,-151.777589
300469.SZ,300469,信息发展,上海,软件服务,20150611,-18.905143,6.028729,4.398949,-119.286092
300470.SZ,300470,中密控股,四川,机械基件,20150612,22.451246,3.905866,5.563482,57.283210
300471.SZ,300471,厚普股份,四川,专用机械,20150611,174.518131,2.998288,6.604955,230.204342
300472.SZ,300472,新元科技,江西,专用机械,20150611,53.985551,2.178614,4.655262,-189.960965
300473.SZ,300473,德尔股份,辽宁,汽车配件,20150612,51.329457,1.505941,0.740001,-6.227079
300474.SZ,300474,景嘉微,湖南,元器件,20160331,94.501054,7.121265,30.985111,17.914374
300475.SZ,300475,聚隆科技,安徽,专用机械,20150610,43.520733,2.418742,10.223455,-225.400539
300476.SZ,300476,胜宏科技,广东,元器件,20150611,32.387857,4.622015,3.815645,-837.115665
300477.SZ,300477,合纵科技,北京,电气设备,20150610,84.397261,2.687696,2.800636,44.295956
300478.SZ,300478,杭州高新,浙江,橡胶,20150610,-5.749976,3.035111,2.329075,-180.781046
300479.SZ,300479,神思电子,山东,软件服务,20150612,134.802257,4.352228,5.662397,-85.225355
300480.SZ,300480,光力科技,河南,电器仪表,20150702,64.804968,4.582355,11.029826,-52.060661
300481.SZ,300481,濮阳惠成,河南,化工原料,20150630,28.741297,4.951798,6.080400,315.483887
300482.SZ,300482,万孚生物,广东,生物制药,20150630,61.092516,11.116350,11.252116,-2658.069063
300483.SZ,300483,沃施股份,上海,专用机械,20150630,52.395514,1.862585,2.524539,10.079985
300484.SZ,300484,蓝海华腾,深圳,电气设备,20160322,-10.664577,2.596400,4.756330,253.461039
300485.SZ,300485,赛升药业,北京,生物制药,20150626,39.446778,2.242093,5.000612,-29.501209
300486.SZ,300486,东杰智能,山西,专用机械,20150630,49.336990,3.324246,6.288780,72.015862
300487.SZ,300487,蓝晓科技,陕西,化工原料,20150702,24.827143,5.375913,6.215968,-190.048251
300488.SZ,300488,恒锋工具,浙江,机械基件,20150701,21.814136,2.796457,7.773339,38.135008
300489.SZ,300489,中飞股份,黑龙江,铝,20150701,-27.339958,6.913640,23.543424,-444.753873
300490.SZ,300490,华自科技,湖南,电气设备,20151231,25.200123,1.404769,1.690599,-7.114814
300491.SZ,300491,通合科技,河北,电气设备,20151231,82.497431,3.718757,8.946794,-279.706776
300492.SZ,300492,山鼎设计,四川,建筑工程,20151223,155.570834,11.632090,15.769852,410.319106
300493.SZ,300493,润欣科技,上海,通信设备,20151210,154.485359,6.472102,3.319091,-82.105169
300494.SZ,300494,盛天网络,湖北,互联网,20151231,66.528446,3.163737,4.814626,-19.165405
300495.SZ,300495,美尚生态,江苏,环境保护,20151222,32.553927,1.582992,3.496005,28.665688
300496.SZ,300496,中科创达,北京,软件服务,20151210,91.025619,11.289858,11.840632,815.693969
300497.SZ,300497,富祥股份,江西,化学制药,20151222,23.961587,5.734066,5.365368,42.389956
300498.SZ,300498,温氏股份,广东,农业综合,20151102,11.665276,4.361873,2.215175,-697.513792
300499.SZ,300499,高澜股份,广东,专用机械,20160202,57.726484,4.390272,3.861933,-254.186982
300500.SZ,300500,启迪设计,江苏,建筑工程,20160204,16.724547,1.926232,2.117517,-33.894100
300501.SZ,300501,海顺新材,上海,广告包装,20160204,27.815205,2.780881,3.033090,-379.302451
300502.SZ,300502,新易盛,四川,通信设备,20160303,67.793861,11.588507,12.388555,224.716417
300503.SZ,300503,昊志机电,广东,机械基件,20160309,-22.475983,3.028342,8.855506,25.863278
300504.SZ,300504,天邑股份,四川,通信设备,20180330,62.795306,3.696298,3.148442,27.121066
300505.SZ,300505,川金诺,云南,化工原料,20160315,26.356411,2.070692,1.704308,12.238484
300506.SZ,300506,名家汇,深圳,建筑工程,20160324,23.812249,1.761433,2.960878,-17.169719
300507.SZ,300507,苏奥传感,江苏,汽车配件,20160429,36.891266,2.551464,3.560746,-44.012424
300508.SZ,300508,维宏股份,上海,软件服务,20160419,37.200686,4.969780,12.951481,44434.575279
300509.SZ,300509,新美星,江苏,专用机械,20160425,41.507621,3.054265,2.552258,35.520302
300510.SZ,300510,金冠股份,吉林,电气设备,20160506,-3.386286,0.966732,4.334166,-26.597638
300511.SZ,300511,雪榕生物,上海,种植业,20160504,16.981723,2.237400,1.857165,53.004479
300512.SZ,300512,中亚股份,浙江,专用机械,20160526,28.727344,2.406525,3.902438,-9.556006
300513.SZ,300513,恒实科技,北京,软件服务,20160530,29.314612,1.967268,3.339219,-710.737311
300514.SZ,300514,友讯达,深圳,通信设备,20170426,43.464497,4.325932,2.990760,-95.591296
300515.SZ,300515,三德科技,湖南,电器仪表,20160608,46.638558,4.104751,7.150033,140.641151
300516.SZ,300516,久之洋,湖北,电器仪表,20160602,82.667277,4.938368,9.017269,-29.621714
300517.SZ,300517,海波重科,湖北,建筑工程,20160719,44.464472,2.351756,2.314687,231.156113
300518.SZ,300518,盛讯达,深圳,软件服务,20160624,-9.744892,1.720481,8.859806,197.106791
300519.SZ,300519,新光药业,浙江,中成药,20160624,22.627562,2.743681,7.295148,26.862992
300520.SZ,300520,科大国创,安徽,软件服务,20160708,50.129581,3.914010,3.334684,237.695584
300521.SZ,300521,爱司凯,广东,专用机械,20160705,265.951398,3.235225,10.098398,-30.279856
300522.SZ,300522,世名科技,江苏,染料涂料,20160705,25.764768,3.013452,5.135460,-68.199847
300523.SZ,300523,辰安科技,北京,软件服务,20160726,78.488263,6.853212,6.236106,80.145024
300525.SZ,300525,博思软件,福建,软件服务,20160726,60.225410,5.996401,7.078394,15.700239
300526.SZ,300526,中潜股份,广东,服饰,20160802,562.005230,30.850199,33.007667,-1279.360762
300527.SZ,300527,中国应急,湖北,专用机械,20160805,46.658713,3.546140,2.984815,-33.002806
300528.SZ,300528,幸福蓝海,江苏,影视音像,20160808,368.736740,2.046438,1.265212,45.496674
300529.SZ,300529,健帆生物,广东,医疗保健,20160802,63.673348,18.399721,25.365662,-42.733537
300530.SZ,300530,达志科技,广东,化工原料,20160809,141.511219,7.994688,23.891403,-176.750521
300531.SZ,300531,优博讯,深圳,软件服务,20160809,90.746677,6.199581,5.089242,27.244028
300532.SZ,300532,今天国际,深圳,软件服务,20160818,59.458434,3.860628,4.111571,23.931864
