ts_code,symbol,name,area,industry,list_date,peTTM,pbMRQ,psTTM,pcfNcfTTM
601888.SH,601888,中国国旅,北京,旅游服务,20091015,31.381686,7.498003,3.041831,-275.124121
601890.SH,601890,亚星锚链,江苏,船舶,20101228,82.398079,1.670284,4.001865,48.684530
601898.SH,601898,中煤能源,北京,煤炭开采,20080201,9.614494,0.556691,0.418391,14.366809
601899.SH,601899,紫金矿业,福建,黄金,20080425,22.510399,2.087286,0.708560,-25.065611
601900.SH,601900,南方传媒,广东,出版业,20160215,11.655137,1.543736,1.438049,153.879415
601901.SH,601901,方正证券,湖南,证券,20110810,46.627211,1.546047,8.560342,8.878498
601908.SH,601908,京运通,北京,新型电力,20110908,46.288288,0.932683,3.506512,-40.155073
601916.SH,601916,浙商银行,浙江,银行,20191126,6.708863,0.885758,1.884037,9.318605
601918.SH,601918,新集能源,安徽,煤炭开采,20071219,12.330287,0.998292,0.795694,-49.937720
601919.SH,601919,中远海控,天津,水运,20070626,19.990662,1.611809,0.330310,19.944202
601928.SH,601928,凤凰传媒,江苏,出版业,20111130,12.578957,1.246430,1.358118,29.684658
601929.SH,601929,吉视传媒,吉林,影视音像,20120223,27.968083,0.977136,3.308544,13.047588
601933.SH,601933,永辉超市,福建,超市连锁,20101215,45.010070,4.391862,1.106801,264.366949
601939.SH,601939,建设银行,北京,银行,20070925,5.998962,0.775662,2.287514,-4.665257
601949.SH,601949,中国出版,北京,出版业,20170821,13.475357,1.545309,1.616296,927.932114
601952.SH,601952,苏垦农发,江苏,种植业,20170515,22.799856,2.276439,1.684419,-321.419739
601958.SH,601958,金钼股份,陕西,小金属,20080417,35.539299,1.516465,2.185980,118.015038
601965.SH,601965,中国汽研,重庆,汽车服务,20120611,17.847423,1.770302,3.017621,-33.544400
601966.SH,601966,玲珑轮胎,山东,汽车配件,20160706,16.075302,2.358183,1.449389,-39.237996
601968.SH,601968,宝钢包装,上海,广告包装,20150611,43.395014,1.666306,0.721771,6.197371
601969.SH,601969,海南矿业,海南,普钢,20141209,-37.561306,2.426910,3.773045,-12.668463
601975.SH,601975,招商南油,江苏,水运,20190108,14.141255,2.655040,3.072151,137.067402
601985.SH,601985,中国核电,北京,新型电力,20150610,15.022954,1.444759,1.541484,18.275595
601988.SH,601988,中国银行,北京,银行,20060705,5.543729,0.635237,1.898407,-6.663708
601989.SH,601989,中国重工,北京,船舶,20091216,201.962842,1.139250,2.486945,-11.441538
601990.SH,601990,南京证券,江苏,证券,20180613,76.490921,4.570501,25.290926,17.943375
601991.SH,601991,大唐发电,北京,火力发电,20061220,40.911569,0.905773,0.414415,-50.816026
601992.SH,601992,金隅集团,北京,水泥,20110301,9.400120,0.798095,0.385646,-27.263984
601996.SH,601996,丰林集团,广西,家居用品,20110929,18.523284,1.163779,1.615192,-3.043307
601997.SH,601997,贵阳银行,贵州,银行,20160816,4.328764,0.767505,1.714263,-316.893252
601998.SH,601998,中信银行,北京,银行,20070427,5.360765,0.594838,1.372170,-18.247351
601999.SH,601999,出版传媒,辽宁,出版业,20071221,24.616769,1.728967,1.504539,22.427035
603000.SH,603000,人民网,北京,互联网,20120427,88.067799,7.158522,10.952055,925.727779
603001.SH,603001,奥康国际,浙江,服饰,20120426,44.127807,0.808228,1.100522,-10.163991
603002.SH,603002,宏昌电子,广东,化工原料,20120518,59.355441,2.462983,1.658740,-2744.901614
603003.SH,603003,龙宇燃油,上海,石油贸易,20120817,-248.923243,0.854170,0.243787,-19.958012
603005.SH,603005,晶方科技,江苏,半导体,20140210,188.315817,10.273255,36.396723,-62.559895
603006.SH,603006,联明股份,上海,汽车配件,20140630,18.962771,1.808475,2.000372,-9.126360
603007.SH,603007,花王股份,江苏,建筑工程,20160826,26.643190,1.836519,1.852380,31.458291
603008.SH,603008,喜临门,浙江,家居用品,20120717,-15.571519,1.869815,1.050539,24.327332
603009.SH,603009,北特科技,上海,汽车配件,20140718,85.901317,1.525318,2.114101,-10.067944
603010.SH,603010,万盛股份,浙江,化工原料,20141010,41.692925,3.751069,2.325485,217.656594
603011.SH,603011,合锻智能,安徽,机床制造,20141107,91.131652,1.612826,3.638089,71.358983
603012.SH,603012,创力集团,上海,专用机械,20150320,16.265013,1.682263,2.175875,-147.629213
603013.SH,603013,亚普股份,江苏,汽车配件,20180509,16.934498,2.099645,0.787205,-16.785222
603015.SH,603015,弘讯科技,浙江,电气设备,20150303,127.541308,2.337789,5.061637,-34.375349
603016.SH,603016,新宏泰,江苏,电气设备,20160701,50.314402,3.681740,6.802902,-2019.421828
603017.SH,603017,中衡设计,江苏,建筑工程,20141231,15.618739,1.637017,1.507605,32.248279
603018.SH,603018,中设集团,江苏,建筑工程,20141013,11.906079,2.008392,1.232662,21.914052
603019.SH,603019,中科曙光,天津,IT设备,20141106,78.073137,10.329659,3.808535,90.887898
603020.SH,603020,爱普股份,上海,食品,20150325,20.207227,1.324328,1.100015,21.232236
603021.SH,603021,山东华鹏,山东,玻璃,20150423,-209.230577,1.467835,2.461927,59.497506
603022.SH,603022,新通联,上海,广告包装,20150518,127.548816,5.043239,4.749276,-93.690617
603023.SH,603023,威帝股份,黑龙江,汽车配件,20150527,47.736664,3.555480,12.764595,-538.838788
603025.SH,603025,大豪科技,北京,IT设备,20150422,29.180321,4.131586,7.634943,-739.630388
603026.SH,603026,石大胜华,山东,化工原料,20150529,18.527298,3.472850,1.244291,89.629529
603027.SH,603027,千禾味业,四川,食品,20160307,57.084970,7.830718,9.271221,276.892467
603028.SH,603028,赛福天,江苏,钢加工,20160331,208.635000,3.680893,4.708277,-328.664330
603029.SH,603029,天鹅股份,山东,农用机械,20160427,72.703235,1.886807,3.475595,-19.600003
603030.SH,603030,全筑股份,上海,装修装饰,20150320,13.134127,1.385263,0.419730,-1239.082832
603031.SH,603031,安德利,安徽,百货,20160822,499.964023,6.379597,2.111718,-114.058561
603032.SH,603032,德新交运,新疆,公路,20170105,10.514522,4.032153,19.042170,-82.199903
603033.SH,603033,三维股份,浙江,橡胶,20161207,41.968610,2.802516,5.151051,2366.314738
603035.SH,603035,常熟汽饰,江苏,汽车配件,20170105,15.069014,1.353229,2.086294,83.797425
603036.SH,603036,如通股份,江苏,专用机械,20161209,30.718118,1.828521,6.279173,30.615783
603037.SH,603037,凯众股份,上海,汽车配件,20170120,17.297647,2.037777,3.356167,-35.174359
603038.SH,603038,华立股份,广东,装修装饰,20170116,20.244590,1.741581,2.249262,62.446545
603039.SH,603039,泛微网络,上海,软件服务,20170113,89.120602,14.171769,9.695856,-756.309623
603040.SH,603040,新坐标,浙江,机械基件,20170209,19.888255,2.942119,6.907669,-178.925281
603041.SH,603041,美思德,江苏,化工原料,20170330,24.056771,2.178018,5.118369,11.476735
603042.SH,603042,华脉科技,江苏,通信设备,20170602,-29.439564,3.413945,2.409940,74.025320
603043.SH,603043,广州酒家,广东,食品,20170627,27.174581,5.265247,3.810173,-866.853861
603045.SH,603045,福达合金,浙江,电气设备,20180517,29.882704,2.658769,1.465699,-134.979785
603050.SH,603050,科林电气,河北,电气设备,20170414,28.068661,2.289422,1.873835,-633.352040
603053.SH,603053,成都燃气,四川,供气供热,20191217,30.320961,5.424982,2.803383,1284.935191
603055.SH,603055,台华新材,浙江,纺织,20170921,22.858896,1.759949,1.690879,-20.618058
603056.SH,603056,德邦股份,上海,仓储物流,20180116,27.936885,2.533373,0.387830,-10.600622
603058.SH,603058,永吉股份,贵州,广告包装,20161223,20.708940,2.911914,6.097400,-66.616517
603059.SH,603059,倍加洁,江苏,家居用品,20180302,23.510924,2.590610,3.004474,-167.041059
603060.SH,603060,国检集团,北京,建筑工程,20161109,28.294346,4.744203,5.355552,-152.519275
603063.SH,603063,禾望电气,深圳,电气设备,20170728,55.776704,1.476027,1.915976,-170.842657
603066.SH,603066,音飞储存,江苏,仓储物流,20150611,29.949778,2.835969,3.927115,-148.014963
603067.SH,603067,振华股份,湖北,化工原料,20160913,15.839494,1.748025,1.632062,24.870250
603068.SH,603068,博通集成,上海,半导体,20190415,57.006278,10.398750,12.718364,48.394354
603069.SH,603069,海汽集团,海南,公路,20160712,89.136776,3.292105,3.381996,-471.017171
603076.SH,603076,乐惠国际,浙江,专用机械,20171113,45.943784,1.842311,1.717757,-15.318297
603077.SH,603077,和邦生物,四川,化工原料,20120731,34.665833,1.176158,2.122474,-11.759376
603078.SH,603078,江化微,江苏,化工原料,20170410,125.496464,5.481612,8.833000,50.771356
603079.SH,603079,圣达生物,浙江,食品,20170823,135.632276,6.181795,9.930128,64.838208
603080.SH,603080,新疆火炬,新疆,供气供热,20180103,27.350354,1.690174,4.121277,-6.710281
603081.SH,603081,大丰实业,浙江,专用机械,20170420,18.247011,2.542944,2.344754,-32.946220
603083.SH,603083,剑桥科技,上海,通信设备,20171110,477.659431,4.820367,1.758563,85.430712
603085.SH,603085,天成自控,浙江,汽车配件,20150630,89.004108,1.868280,1.328966,-15.345126
603086.SH,603086,先达股份,山东,农药化肥,20170511,10.612277,1.561864,1.437627,-22.411003
603088.SH,603088,宁波精达,浙江,专用机械,20141111,33.514299,3.053610,4.490742,190.344220
603089.SH,603089,正裕工业,浙江,汽车配件,20170126,16.333701,2.247829,1.599499,-24.807686
603090.SH,603090,宏盛股份,江苏,专用机械,20160831,51.571515,3.414771,3.488814,115.526509
603093.SH,603093,南华期货,浙江,多元金融,20190830,168.907517,5.531604,1.407807,19.263048
603096.SH,603096,新经典,天津,出版业,20170425,27.706569,3.746058,7.460261,61.961234
603098.SH,603098,森特股份,北京,装修装饰,20161216,17.057783,2.178783,1.227882,-33.153605
603099.SH,603099,长白山,吉林,旅游景点,20140822,30.331533,2.025420,4.735869,32.029435
603100.SH,603100,川仪股份,重庆,电器仪表,20140805,16.155016,1.522196,0.901000,17.455741
603101.SH,603101,汇嘉时代,新疆,百货,20160506,288.468699,1.769818,0.554892,-49.336451
603103.SH,603103,横店影视,浙江,影视音像,20171012,32.907533,4.266469,3.620021,159.697024
603105.SH,603105,芯能科技,浙江,电气设备,20180709,105.940316,2.867261,11.705119,-30.658330
603106.SH,603106,恒银金融,天津,IT设备,20170920,977.784191,1.821060,3.685384,44.075995
603108.SH,603108,润达医疗,上海,医药商业,20150527,18.893460,2.140586,0.860712,67.921273
603109.SH,603109,神驰机电,重庆,电气设备,20191231,26.174990,4.797770,2.515671,59.602223
603110.SH,603110,东方材料,浙江,染料涂料,20171013,48.717685,3.398837,5.424358,474.351945
603111.SH,603111,康尼机电,江苏,运输设备,20140801,-2.668206,3.349884,1.966345,120.874522
603113.SH,603113,金能科技,山东,化工原料,20170511,6.949074,1.197602,0.753940,22.793031
603115.SH,603115,海星股份,江苏,元器件,20190809,26.865286,3.001255,3.489394,79.742497
603116.SH,603116,红蜻蜓,浙江,服饰,20150629,59.985653,1.348065,1.573362,36.646118
603117.SH,603117,万林物流,江苏,仓储物流,20150629,28.560848,1.036661,2.384782,-11.884910
603118.SH,603118,共进股份,深圳,通信设备,20150225,33.038782,2.568543,1.335852,85.149299
603121.SH,603121,华培动力,上海,汽车配件,20190111,36.636390,3.159405,5.784086,48.694727
603123.SH,603123,翠微股份,北京,百货,20120503,21.842512,1.475671,0.942007,63.247628
603126.SH,603126,中材节能,天津,环境保护,20140731,28.412382,1.764636,1.399096,45.337645
603127.SH,603127,昭衍新药,北京,医疗保健,20170825,89.730857,16.030195,22.297389,1682.105248
603128.SH,603128,华贸物流,上海,仓储物流,20120529,16.693948,1.340844,0.549539,352.647162
603129.SH,603129,春风动力,浙江,摩托车,20170818,27.186705,4.503175,1.453627,46.785473
603131.SH,603131,上海沪工,上海,专用机械,20160607,73.654876,4.440375,6.163502,118.815781
603133.SH,603133,碳元科技,江苏,元器件,20170320,-524.285314,4.470852,8.093437,31.834409
603136.SH,603136,天目湖,江苏,旅游景点,20170927,21.210060,2.940189,5.216981,48.163790
603138.SH,603138,海量数据,北京,软件服务,20170306,103.330449,10.378341,8.839815,-40.651666
603139.SH,603139,康惠制药,陕西,中成药,20170421,32.708476,1.863362,4.168786,13.549385
603156.SH,603156,养元饮品,河北,软饮料,20180212,9.248500,2.281591,3.596621,-7.848145
603157.SH,603157,拉夏贝尔,上海,服饰,20170925,-1.871200,0.860683,0.235228,-25.022872
603158.SH,603158,腾龙股份,江苏,汽车配件,20150320,37.206539,4.147210,4.416380,185.847635
603159.SH,603159,上海亚虹,上海,专用机械,20160812,61.943285,3.661658,2.765158,320.123661
603160.SH,603160,汇顶科技,深圳,元器件,20161017,57.647459,21.527168,20.407439,476.444017
603161.SH,603161,科华控股,江苏,汽车配件,20180105,16.957453,1.390335,1.117761,35.318926
603165.SH,603165,荣晟环保,浙江,造纸,20170117,11.447537,2.165036,1.562549,5.650063
603166.SH,603166,福达股份,广西,汽车配件,20141127,27.097660,1.535762,2.291882,-14.638583
603167.SH,603167,渤海轮渡,山东,水运,20120906,8.964328,1.138891,2.267095,7.002814
603168.SH,603168,莎普爱思,浙江,化学制药,20140702,-16.086470,1.748405,5.157583,52.264548
603169.SH,603169,兰石重装,甘肃,专用机械,20141009,-3.890864,2.764724,1.803489,-96.027087
603177.SH,603177,德创环保,浙江,环境保护,20170207,1475.764704,3.233936,2.242635,-60.321498
603178.SH,603178,圣龙股份,浙江,汽车配件,20170328,-16.544097,2.273394,1.490075,-63.339829
603179.SH,603179,新泉股份,江苏,汽车配件,20170317,25.213414,3.066537,1.598602,-45.069950
603180.SH,603180,金牌厨柜,福建,家居用品,20170512,16.817453,3.905484,1.917966,38.914980
603181.SH,603181,皇马科技,浙江,化工原料,20170824,16.786820,2.696525,2.227354,178.656169
603183.SH,603183,建研院,江苏,建筑工程,20170905,27.680283,2.474655,3.198733,-29.654549
603185.SH,603185,上机数控,江苏,机床制造,20181228,33.976408,3.687363,7.809852,-8.938154
603186.SH,603186,华正新材,浙江,元器件,20170103,62.002598,8.526487,3.126073,-416.678821
603187.SH,603187,海容冷链,山东,机械基件,20181129,17.287521,2.584996,2.463573,161.423713
603188.SH,603188,ST亚邦,江苏,染料涂料,20140909,-40.933546,1.236268,2.460778,67.156496
603189.SH,603189,网达软件,上海,软件服务,20160914,230.879589,7.471479,22.502424,134.498415
603192.SH,603192,汇得科技,上海,化工原料,20180828,23.290825,2.485429,2.103817,-33.981527
603195.SH,603195,公牛集团,浙江,电气设备,20200206,39.331188,18.280006,9.105316,69.828622
603196.SH,603196,日播时尚,上海,服饰,20170531,112.752679,2.044506,1.664535,168.317303
603197.SH,603197,保隆科技,上海,汽车配件,20170519,28.900676,4.243379,1.482515,-39.751931
603198.SH,603198,迎驾贡酒,安徽,白酒,20150528,14.246807,2.842628,3.391913,343.053842
603199.SH,603199,九华旅游,安徽,旅游景点,20150326,19.802363,1.981990,4.368848,56.130016
603200.SH,603200,上海洗霸,上海,环境保护,20170601,65.284846,6.026457,9.097517,22.117489
603203.SH,603203,快克股份,江苏,专用机械,20161108,24.802845,4.518944,9.289099,39.342108
603208.SH,603208,江山欧派,浙江,家居用品,20170210,23.086920,4.956109,3.008612,18.641155
603214.SH,603214,爱婴室,上海,百货,20180330,28.091163,4.198214,1.688441,7.230321
603217.SH,603217,元利科技,山东,化工原料,20190620,22.798971,1.724640,3.038472,-104.781042
603218.SH,603218,日月股份,浙江,工程机械,20161228,22.764572,3.015335,3.093924,30.398634
603220.SH,603220,中贝通信,湖北,通信设备,20181115,52.470617,5.151695,4.233047,43.181385
603221.SH,603221,爱丽家居,江苏,家居用品,20200323,37.986430,7.600677,4.708725,-202.171816
603222.SH,603222,济民制药,浙江,化学制药,20150217,473.291920,20.431759,23.404118,356.677799
603223.SH,603223,恒通股份,山东,供气供热,20150630,-532.383615,2.560966,0.362141,-1244.508691
603225.SH,603225,新凤鸣,浙江,化纤,20170418,14.090637,1.715179,0.449180,-19.876662
603226.SH,603226,菲林格尔,上海,家居用品,20170615,27.269558,3.145250,3.528445,-49.914300
603227.SH,603227,雪峰科技,新疆,化工原料,20150515,28.303192,2.202179,1.245637,46.436950
603228.SH,603228,景旺电子,深圳,元器件,20170106,32.578830,5.027056,4.306818,-9443.826634
603229.SH,603229,奥翔药业,浙江,化学制药,20170509,68.603052,6.634544,14.467889,-140.639780
603232.SH,603232,格尔软件,上海,软件服务,20170421,92.297830,8.577805,16.699289,197.491997
603233.SH,603233,大参林,广东,医药商业,20170731,48.638245,9.772415,3.091549,130.340269
603236.SH,603236,移远通信,上海,通信设备,20190716,100.991895,9.964184,4.471833,32.219644
603238.SH,603238,诺邦股份,浙江,纺织,20170222,35.916207,3.345453,2.746617,62.234182
603239.SH,603239,浙江仙通,浙江,汽车配件,20161230,34.879340,3.521998,5.271847,85.703931
603256.SH,603256,宏和科技,上海,玻璃,20190719,93.664357,7.856556,16.203560,30.966623
603258.SH,603258,电魂网络,浙江,互联网,20161026,39.571721,3.978414,11.766479,1172.137311
603259.SH,603259,药明康德,江苏,化学制药,20180508,86.030722,9.215920,12.394795,-298.557218
603260.SH,603260,合盛硅业,浙江,化工原料,20171030,16.851008,2.899894,2.606941,-39.724115
603266.SH,603266,天龙股份,浙江,塑料,20170110,33.705567,2.374971,2.323938,40.668093
603267.SH,603267,鸿远电子,北京,元器件,20190515,29.161720,3.907173,7.706756,124.537797
603268.SH,603268,松发股份,广东,陶瓷,20150319,57.466442,2.784679,3.024107,-58.449534
603269.SH,603269,海鸥股份,江苏,机械基件,20170517,37.304977,1.891921,1.944406,-17.456730
603277.SH,603277,银都股份,浙江,专用机械,20170911,13.073876,1.895993,2.202459,-13.856190
603278.SH,603278,大业股份,山东,钢加工,20171113,20.186934,1.913017,1.125732,124.123970
603279.SH,603279,景津环保,山东,环境保护,20190729,27.800089,3.428769,2.611052,30.529144
603283.SH,603283,赛腾股份,江苏,专用机械,20171225,54.857474,7.945335,7.395360,-502.026019
603286.SH,603286,日盈电子,江苏,汽车配件,20170627,64.408251,3.196889,3.468014,35.123250
603288.SH,603288,海天味业,广东,食品,20140211,55.464842,18.662852,14.682874,68.018073
603289.SH,603289,泰瑞机器,浙江,专用机械,20171031,17.813219,2.129342,2.653610,452.721681
603290.SH,603290,斯达半导,浙江,半导体,20200204,150.157558,37.302631,25.433844,-1208.536648
603297.SH,603297,永新光学,浙江,电器仪表,20180910,29.076279,3.451756,6.879568,-10.194397
603298.SH,603298,杭叉集团,浙江,专用机械,20161227,12.226885,1.752412,0.832788,7.983135
603299.SH,603299,苏盐井神,江苏,化工原料,20151231,23.500755,1.176597,1.729944,18.555526
603300.SH,603300,华铁应急,浙江,钢加工,20150529,37.684451,2.894718,4.766342,-380.325784
603301.SH,603301,振德医疗,浙江,医疗保健,20180412,40.722702,4.807698,3.382849,37.675208
603303.SH,603303,得邦照明,浙江,家用电器,20170330,14.801401,1.726399,1.080329,-32.426348
603305.SH,603305,旭升股份,浙江,汽车配件,20170710,79.558210,11.019328,15.171859,-161.771140
603306.SH,603306,华懋科技,福建,汽车配件,20140926,19.911985,1.891868,4.723843,33.493535
603308.SH,603308,应流股份,安徽,专用机械,20140122,64.372361,2.387462,3.883425,18.221459
603309.SH,603309,维力医疗,广东,医疗保健,20150302,26.051260,3.281624,3.469218,119.709845
603311.SH,603311,金海环境,浙江,专用机械,20150518,37.383812,3.167825,4.008469,21.581238
603313.SH,603313,梦百合,江苏,家居用品,20161013,19.365199,3.248600,1.816245,38.725359
603315.SH,603315,福鞍股份,辽宁,机械基件,20150424,64.833889,2.554516,6.264719,133.841885
603316.SH,603316,诚邦股份,浙江,建筑工程,20170619,64.606002,2.798996,3.215745,10.134545
603317.SH,603317,天味食品,四川,食品,20190416,63.996370,10.919790,11.002611,36.429271
603318.SH,603318,派思股份,辽宁,专用机械,20150424,-42.350886,3.206847,8.791592,-46.441629
603319.SH,603319,湘油泵,湖南,汽车配件,20161130,22.163257,2.880656,2.394206,86.859935
603320.SH,603320,迪贝电气,浙江,机械基件,20170502,37.975536,2.421381,2.353204,19.523328
603321.SH,603321,梅轮电梯,浙江,运输设备,20170915,70.787934,2.375187,3.388122,37.739949
603322.SH,603322,超讯通信,广东,通信设备,20160728,-102.687168,8.099196,2.478887,-46.433198
603323.SH,603323,苏农银行,江苏,银行,20161129,8.997610,0.727139,2.316623,-40.283994
603326.SH,603326,我乐家居,江苏,家居用品,20170616,26.120185,4.505612,3.023116,104.595344
603327.SH,603327,福蓉科技,四川,元器件,20190523,40.765383,8.428528,8.251720,81.146953
603328.SH,603328,依顿电子,广东,元器件,20140701,17.590207,3.109959,3.415306,40.724009
603329.SH,603329,上海雅仕,上海,仓储物流,20171229,-75.544073,2.168237,0.769640,-24.038125
603330.SH,603330,上海天洋,上海,塑料,20170213,90.426684,2.846926,2.738303,-77.740321
603331.SH,603331,百达精工,浙江,专用机械,20170705,30.603255,3.069485,2.774115,20.152869
603332.SH,603332,苏州龙杰,江苏,化纤,20190117,19.135889,2.167052,1.707661,11.443687
603333.SH,603333,尚纬股份,四川,电气设备,20120507,39.112332,2.642966,2.084939,-86.962412
603335.SH,603335,迪生力,广东,汽车配件,20170620,199.424789,3.209416,2.216942,16.391557
603336.SH,603336,宏辉果蔬,广东,农业综合,20161124,49.108934,4.440446,4.552420,-40.847263
603337.SH,603337,杰克股份,浙江,纺织机械,20170119,24.875976,3.218774,2.177086,408.537522
603338.SH,603338,浙江鼎力,浙江,专用机械,20150325,38.462072,6.869382,11.116499,121.181092
603339.SH,603339,四方科技,江苏,专用机械,20160519,19.813201,1.511374,2.082063,9.856499
603345.SH,603345,安井食品,福建,食品,20170222,51.891662,7.485549,3.678502,93.218362
603348.SH,603348,文灿股份,广东,汽车配件,20180426,60.698132,2.024879,2.708813,-145.669105
603351.SH,603351,威尔药业,江苏,化学制药,20190130,22.117600,2.334320,3.242670,14.437311
603355.SH,603355,莱克电气,江苏,家用电器,20150513,17.921287,2.716468,1.439611,-83.251139
603356.SH,603356,华菱精工,安徽,机械基件,20180124,25.748434,2.624144,1.451117,94.340620
603357.SH,603357,设计总院,安徽,建筑工程,20170801,12.221095,1.969015,2.952972,-17.462243
603358.SH,603358,华达科技,江苏,汽车配件,20170125,31.839924,1.779966,1.172115,-30.593901
603359.SH,603359,东珠生态,江苏,建筑工程,20170901,20.711563,2.447510,3.859661,-24.583027
603360.SH,603360,百傲化学,辽宁,化工原料,20170206,15.363586,4.560922,5.406113,27.951160
603363.SH,603363,傲农生物,福建,饲料,20170926,214.245462,9.947338,1.438064,-284.912969
603365.SH,603365,水星家纺,上海,纺织,20171120,11.193478,1.624422,1.217303,49.126437
603366.SH,603366,日出东方,江苏,家用电器,20120521,-11.167238,1.454942,1.395938,159.613336
603367.SH,603367,辰欣药业,山东,化学制药,20170929,13.818538,1.676061,1.857193,26.275597
603368.SH,603368,柳药股份,广西,医药商业,20141204,12.123352,1.975015,0.588357,9.787741
603369.SH,603369,今世缘,江苏,白酒,20140703,24.565639,4.985978,7.408683,53.366051
603377.SH,603377,东方时尚,北京,汽车服务,20160205,35.741451,5.062202,7.781086,-70.745137
603378.SH,603378,亚士创能,上海,染料涂料,20170928,64.797771,4.193658,2.485949,-242.878934
603379.SH,603379,三美股份,浙江,化工原料,20190402,15.865311,2.755862,3.227344,13.507878
603380.SH,603380,易德龙,江苏,元器件,20170622,27.478947,3.662194,2.988525,-331.493683
603383.SH,603383,顶点软件,福建,软件服务,20170522,60.649533,7.042275,21.658648,86.073048
603385.SH,603385,惠达卫浴,河北,家居用品,20170405,11.641681,1.131525,1.193261,-98.408453
603386.SH,603386,广东骏亚,广东,元器件,20170912,128.331490,3.254839,2.650772,-115.714104
603387.SH,603387,基蛋生物,江苏,生物制药,20170717,25.311917,5.291014,8.880099,16.719437
603388.SH,603388,元成股份,浙江,建筑工程,20170324,14.693233,2.154880,1.651174,-21.001105
603389.SH,603389,亚振家居,江苏,家居用品,20161215,-11.130800,1.613328,3.000722,-15.070156
603390.SH,603390,通达电气,广东,汽车配件,20191125,31.926528,6.336008,6.303085,104.128674
603393.SH,603393,新天然气,新疆,供气供热,20160912,16.672358,3.351778,3.146821,23.392590
603396.SH,603396,金辰股份,辽宁,专用机械,20171018,31.716737,2.483231,2.607725,-46.216499
603398.SH,603398,邦宝益智,广东,文教休闲,20151209,35.048732,3.522561,4.813687,-101.700400
603399.SH,603399,吉翔股份,辽宁,小金属,20120824,-68.529648,2.161565,1.590930,-756.084395
603416.SH,603416,信捷电气,江苏,电气设备,20161221,28.629282,4.135185,7.350177,-468.231064
603421.SH,603421,鼎信通讯,山东,通信设备,20161011,47.206051,2.516076,4.495564,-2662.629562
603429.SH,603429,集友股份,安徽,广告包装,20170124,64.577470,8.457094,15.585280,26.775452
603444.SH,603444,吉比特,福建,互联网,20170104,32.637682,9.872585,14.106612,146.639831
603456.SH,603456,九洲药业,浙江,化学制药,20141010,82.524114,5.938653,8.376345,59.511534
603458.SH,603458,勘设股份,贵州,建筑工程,20170809,8.566605,1.329625,1.375633,50.413932
603466.SH,603466,风语筑,上海,文教休闲,20171020,15.992822,2.439294,2.081857,-7.822291
603477.SH,603477,振静股份,四川,纺织,20171218,69.366696,3.215949,4.933409,-77.720808
603486.SH,603486,科沃斯,江苏,家用电器,20180528,37.222658,4.524399,2.064345,31.694937
603488.SH,603488,展鹏科技,江苏,电气设备,20170516,21.252450,2.024133,4.908409,264.179370
603489.SH,603489,八方股份,江苏,电气设备,20191111,28.452405,13.359218,7.458507,91.841535
603496.SH,603496,恒为科技,上海,IT设备,20170607,66.996258,5.548787,10.392197,-158.586452
603499.SH,603499,翔港科技,上海,广告包装,20171016,71.344333,4.045056,6.825230,4611.611779
603500.SH,603500,祥和实业,浙江,运输设备,20170904,27.352699,2.707559,7.229100,36.525063
603501.SH,603501,韦尔股份,上海,半导体,20170504,4853.311553,16.807851,19.317432,107.758297
603505.SH,603505,金石资源,浙江,矿物制品,20170503,22.284244,5.375848,6.787417,82.235662
603506.SH,603506,南都物业,浙江,房产服务,20180201,21.934936,3.551806,2.018133,33.510429
603507.SH,603507,振江股份,江苏,钢加工,20171106,2854.290559,2.331612,2.321582,-95.642101
603508.SH,603508,思维列控,河南,软件服务,20151224,13.874932,2.562727,12.605440,109.422871
603515.SH,603515,欧普照明,上海,电气设备,20160819,19.958559,3.900687,2.270223,132.867280
603516.SH,603516,淳中科技,北京,通信设备,20180202,53.370981,7.412168,16.898680,-2969.872819
603517.SH,603517,绝味食品,湖南,食品,20170317,39.802951,8.455467,6.125464,102.564483
603518.SH,603518,锦泓集团,江苏,服饰,20141203,11.095599,0.765588,0.623395,-4.022241
603519.SH,603519,立霸股份,江苏,家用电器,20150319,20.709771,4.173554,2.238239,15.938058
603520.SH,603520,司太立,浙江,化学制药,20160309,63.204593,9.375206,7.445808,149.779622
603527.SH,603527,众源新材,安徽,铜,20170907,26.413891,2.648930,0.749806,-25.807794
603528.SH,603528,多伦科技,江苏,软件服务,20160503,35.359337,3.100898,8.312922,-47.125745
603530.SH,603530,神马电力,江苏,电气设备,20190805,72.416094,8.645565,14.464404,32.947267
603533.SH,603533,掌阅科技,北京,互联网,20170921,64.789367,7.228217,4.589337,66.243360
603535.SH,603535,嘉诚国际,广东,仓储物流,20170808,18.594172,1.496255,1.973495,-492.420845
603536.SH,603536,惠发食品,山东,食品,20170613,-140.571264,3.547616,1.931331,29.952003
603538.SH,603538,美诺华,浙江,化学制药,20170407,27.724077,3.411326,3.882911,22.286136
603551.SH,603551,奥普家居,浙江,家居用品,20200115,22.487964,5.677392,4.028735,146.838343
603555.SH,603555,贵人鸟,福建,服饰,20140124,-2.491183,1.410737,1.287281,-13.992001
603556.SH,603556,海兴电力,浙江,电器仪表,20161110,17.631176,1.462186,2.751920,1342.112739
603557.SH,603557,起步股份,浙江,服饰,20170818,37.373506,3.253464,3.652177,41.974451
